rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,country_code,country_name,quarter,year
40,spotify:track:41oY4WCTj5kccfesTVFnvN,"Bad Bunny, JHAYCO",Tarot,Rimas Entertainment LLC,2,39,36,978488,ES,Spain,Q1,2023
41,spotify:track:2rurDawMfoKP4uHyb2kJBt,"Shakira, Rauw Alejandro",Te Felicito,Sony Music Latin,5,38,38,952641,ES,Spain,Q1,2023
42,spotify:track:7dT6ccDqmMHvz5C0d8iUND,"Abraham Mateo, Ana Mena",Quiero Decirte,Sony Music Entertainment,42,50,32,944676,ES,Spain,Q1,2023
43,spotify:track:5R7l05dglCrUX0qjZ1Eec1,Cyril Kamer,Cinderella,Cyril Kamer.,15,48,27,939398,ES,Spain,Q1,2023
44,spotify:track:2lmWwBLVJ2P0HX491zkYws,Eladio Carrion,Mbappe,Rimas Entertainment LLC,9,45,8,928481,ES,Spain,Q1,2023
45,spotify:track:17BqQS5Cj899fQR8e6gvk9,"Omar Montes, Farruko",Patio de la Cárcel - Tangos,Sony Music Latin,17,33,7,925227,ES,Spain,Q1,2023
46,spotify:track:1HNcDOIGo9CE4sZoK5mhCq,"Juseph, Cruz Cafuné, Wiso Rivera",Muchoperro,Juseph,23,42,19,913697,ES,Spain,Q1,2023
47,spotify:track:6ylDpki1VpIsc525KC1ojF,Sebastian Yatra,Tacones Rojos,UMLE - Latino,3,40,64,900007,ES,Spain,Q1,2023
48,spotify:track:6WU2eYUtOL91iROonROPyh,"Bad Gyal, Quevedo",Real G,Universal Music Latino/Interscope,11,43,6,889097,ES,Spain,Q1,2023
49,spotify:track:4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",I'm Good (Blue),Parlophone UK,20,51,20,886887,ES,Spain,Q1,2023
50,spotify:track:0FDTPGlLjF8SGWSsHyzNBe,Rels B,pa quererte,DALE PLAY Records / Flakk Team,19,44,10,871353,ES,Spain,Q1,2023
1,spotify:track:609E1JCInJncactoMmkDon,"ROSALÍA, Rauw Alejandro",BESO,Columbia Records/Duars Entertainment/Sony Music Latin,1,1,3,5471770,ES,Spain,Q2,2023
2,spotify:track:0DWdj2oZMBFSzRsi2Cvfzf,"KAROL G, Shakira",TQG,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,1,2,7,3761124,ES,Spain,Q2,2023
3,spotify:track:7lrMkztvl0MnRSB2i3KRRe,Aitana,Los Ángeles,Universal Music Spain S.L.,3,11,3,3553624,ES,Spain,Q2,2023
4,spotify:track:4FAKtPVycI4DxoOHC01YqD,"Yandel, Feid",Yandel 150,La Leyenda LLC,1,3,16,3327785,ES,Spain,Q2,2023
5,spotify:track:51FvjPEGKq2zByeeEQ43V9,"Marshmello, Manuel Turizo",El Merengue,Sony Music Latin,4,4,6,3289411,ES,Spain,Q2,2023
6,spotify:track:7MVIfkyzuUmQ716j8U7yGR,"Milo j, Taiu",Rara Vez,Universal Music Argentina S.A.,6,7,8,3271198,ES,Spain,Q2,2023
7,spotify:track:7q1KFoWUNYudhKW8RYJFsZ,"Maikel Delacalle, Quevedo",Mi Nena Remix,Universal Music Spain S.L.,7,12,3,3057463,ES,Spain,Q2,2023
8,spotify:track:0Sfn2TYbpQtCGMBf6C0Y6T,"Quevedo, Myke Towers",PLAYA DEL INGLÉS,Rimas Entertainment LLC.,2,5,18,2964206,ES,Spain,Q2,2023
9,spotify:track:04ndZkbKGthTgYSv3xS7en,TINI,Cupido,5020 Records,8,10,8,2862692,ES,Spain,Q2,2023
10,spotify:track:1DxEbt6OSbrkRthk6pjZue,"LiL CaKe, Migrantes, Nico Valdi",MERCHO,Sony Music Argentina,3,8,12,2787591,ES,Spain,Q2,2023
11,spotify:track:0PB0O24JqAuNdOAFVJljMS,"Eladio Carrion, Bad Bunny",Coco Chanel,Rimas Entertainment LLC,2,9,4,2690977,ES,Spain,Q2,2023
12,spotify:track:20CozgjF6bshBw8cLhN23B,Vicco,Nochentera,Sony Music Entertainment,9,14,10,2657163,ES,Spain,Q2,2023
13,spotify:track:3qXZqXGniqNt3PK2CBSZgM,"Eladio Carrion, Myke Towers",Si La Calle Llama - Remix,Rimas Entertainment LLC,7,13,4,2573896,ES,Spain,Q2,2023
14,spotify:track:0Iozrbed8spxoBnmtBMshO,Quevedo,WANDA,Rimas Entertainment LLC.,5,15,12,2493812,ES,Spain,Q2,2023
15,spotify:track:6XSqqQIy7Lm7SnwxS4NrGx,"Feid, Young Miko",CLASSY 101,UMLE - Latino,15,23,2,2457530,ES,Spain,Q2,2023
16,spotify:track:7cQ0LAxT5HHCLGbxcjaxac,"Bizarrap, Arcángel","Arcángel: Bzrp Music Sessions, Vol. 54/66",DALE PLAY Records,3,6,4,2264468,ES,Spain,Q2,2023
17,spotify:track:7bfFmlLJ1LKr2E3AUsvq5P,"Rvfv, Edu García",Antes,NASTU MUSIC,17,24,5,2253292,ES,Spain,Q2,2023
18,spotify:track:4WiQA1AGWHFvaxBU6bHghs,Quevedo,PUNTO G,Rimas Entertainment LLC.,1,16,23,2249542,ES,Spain,Q2,2023
19,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,Manuel Turizo,La Bachata,Sony Music Latin/La Industria,1,17,46,2186361,ES,Spain,Q2,2023
20,spotify:track:4nrPB8O7Y7wsOCJdgXkthe,"Bizarrap, Shakira","Shakira: Bzrp Music Sessions, Vol. 53/66",DALE PLAY Records,1,18,14,2081927,ES,Spain,Q2,2023
21,spotify:track:1zsPaEkglFvxjAhrM8yhpr,"Ozuna, Feid",Hey Mor,Aura Music Corp.,3,19,27,2013336,ES,Spain,Q2,2023
22,spotify:track:2mnXxnrX5vCGolNkaFvVeM,"Arcángel, Bad Bunny",La Jumpa,Rimas Entertainment LLC.,1,21,20,1954621,ES,Spain,Q2,2023
23,spotify:track:3eqCJfgJJs8iKx49KO12s3,Feid,REMIX EXCLUSIVO,UMLE - Latino,15,20,4,1899794,ES,Spain,Q2,2023
24,spotify:track:2tTmW7RDtMQtBk7m2rYeSw,"Bizarrap, Quevedo","Quevedo: Bzrp Music Sessions, Vol. 52/66",DALE PLAY Records,1,22,41,1834795,ES,Spain,Q2,2023
25,spotify:track:5OYRVKWII0Eog7CjQRnmGf,Myke Towers,MI DROGA,WEA Latina,18,26,3,1730574,ES,Spain,Q2,2023
26,spotify:track:2CeKVsFFXG4QzA415QygGb,Feid,Feliz Cumpleaños Ferxxo,UMLE - Latino,10,27,34,1581386,ES,Spain,Q2,2023
27,spotify:track:4DHcnVTT87F0zZhRPYmZ3B,Miley Cyrus,Flowers,Columbia,3,29,13,1549584,ES,Spain,Q2,2023
28,spotify:track:0CYTGMBYkwUxrj1MWDLrC5,Feid,CHORRITO PA LAS ANIMAS,UMLE - Latino,17,28,19,1539516,ES,Spain,Q2,2023
29,spotify:track:6IdcyYfBz9LG3SWIKVyNgh,"Becky G, Omega",Arranca (feat. Omega),Kemosabe Records/RCA Records,29,36,5,1483923,ES,Spain,Q2,2023
30,spotify:track:3Eax1yebRxj6LSYpxE9Yd3,"ROSALÍA, Rauw Alejandro",VAMPIROS,Columbia Records/Duars Entertainment/Sony Music Latin,9,25,3,1440657,ES,Spain,Q2,2023
31,spotify:track:36W1V6ft4fX7HQVSdIYL0J,"Aissa, SAIKO, JC Reyes, Nickzzy, El Bobe, Juseph, GIO",Las Bratz (Remix),Aissa el Aslani Erra,27,37,5,1396826,ES,Spain,Q2,2023
32,spotify:track:5q86iSKkBtOoNkdgEDY5WV,Quevedo,VISTA AL MAR,Rimas Entertainment LLC.,2,30,31,1383878,ES,Spain,Q2,2023
33,spotify:track:2hLXUbsOU9cDb9RFva9FYr,"Mora, JHAYCO",MEMORIAS,Rimas Entertainment LLC,6,35,54,1383468,ES,Spain,Q2,2023
34,spotify:track:16dUQ4quIHDe4ZZ0wF1EMN,"KAROL G, Ovy On The Drums",CAIRO,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,18,34,22,1374814,ES,Spain,Q2,2023
35,spotify:track:6otePxalBK8AVa20xhZYVQ,KAROL G,MIENTRAS ME CURO DEL CORA,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,25,31,7,1372597,ES,Spain,Q2,2023
36,spotify:track:31jtlGwefCdtqNOSpLq82U,"SAIKO, Came Beats",Polaris,2022 Saiko,36,41,11,1352599,ES,Spain,Q2,2023
37,spotify:track:53tfEupEzQRtVFOeZvk7xq,ROSALÍA,DESPECHÁ,Columbia,1,33,38,1332570,ES,Spain,Q2,2023
38,spotify:track:6OzUIp8KjuwxJnCWkXp1uL,"Wisin & Yandel, ROSALÍA",Besos Moja2,Sony Music Latin,6,38,28,1297535,ES,Spain,Q2,2023
39,spotify:track:2SiAcexM2p1yX6joESbehd,ROSALÍA,LLYLM,Columbia,4,32,11,1297223,ES,Spain,Q2,2023
40,spotify:track:79euszUrA1kga1kK5PRmDo,JHAYCO,Cuerpecito,N&E Entertainment LLC,40,49,2,1254656,ES,Spain,Q2,2023
41,spotify:track:2I0aHZjCXh6UjMHIOqugYF,"Rauw Alejandro, Angel Dior",TAMO EN NOTA,Sony Music Latin/Duars Entertainment,24,40,8,1252755,ES,Spain,Q2,2023
42,spotify:track:5jt25aFjW2kNoBqaEVaz5W,"Mora, Feid",LA INOCENTE,Rimas Entertainment LLC,7,42,54,1221860,ES,Spain,Q2,2023
43,spotify:track:5qP24CrDI0rmY5zwRvUfzU,Quevedo,AHORA QUÉ,Rimas Entertainment LLC.,2,46,12,1214851,ES,Spain,Q2,2023
44,spotify:track:0NO2zL0kw8sGGnaMvHKAZF,"Cris MJ, Duki, Nicki Nicole, Standly, Stars Music Chile",Marisola (Remix),Stars Music Chile 2024,18,43,17,1196651,ES,Spain,Q2,2023
45,spotify:track:3vKYvbzB7801a5qd47pxkm,"Mora, Quevedo",APA,Rimas Entertainment LLC,1,44,23,1181195,ES,Spain,Q2,2023
46,spotify:track:3pjvkWO9fqiRRBE1tDLu3S,"Quevedo, Ovy On the Drums",SIN SEÑAL,Rimas Entertainment LLC.,4,45,38,1180408,ES,Spain,Q2,2023
47,spotify:track:4uVEdikP5eLUy8Dq6gjiPV,"Rauw Alejandro, Daddy Yankee",PANTIES Y BRASIERES,Sony Music Latin/Duars Entertainment,26,48,11,1150808,ES,Spain,Q2,2023
48,spotify:track:1dw7qShk971xMD6r6mA4VN,"KAROL G, Quevedo",PERO TÚ,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,12,47,7,1144545,ES,Spain,Q2,2023
49,spotify:track:2QKVCfIDdHf16FkDPFHBHX,"Myke Towers, Daddy Yankee",ULALA (OOH LA LA),WEA Latina,15,50,20,1092246,ES,Spain,Q2,2023
50,spotify:track:3TcSNX1WhlcVAI6fLWt7Qs,Lola Indigo,LA SANTA,Universal Music Spain S.L.,50,52,4,1049445,ES,Spain,Q2,2023
1,spotify:track:6XbtvPmIpyCbjuT0e8cQtp,Quevedo,Columbia,Rimas Entertainment LLC.,1,-1,1,12223929,ES,Spain,Q3,2023
2,spotify:track:7ABLbnD53cQK00mhcaOUVG,Myke Towers,LALA,WEA Latina,1,1,4,8513384,ES,Spain,Q3,2023
3,spotify:track:21N77gfWYoQDvrLvaeiQgi,"Rauw Alejandro, Bizarrap",BABY HELLO,Sony Music Latin/Duars Entertainment,2,2,3,5343377,ES,Spain,Q3,2023
4,spotify:track:1Hs1uUl8o2VtDp1DABFq0O,"LIT killah, Tiago PZK, Maria Becerra, Duki, Emilia, Rusherking, Big One, FMK",Los del Espacio,WEA Latina,4,5,6,4947666,ES,Spain,Q3,2023
5,spotify:track:5iilNoD56jD3FJ3bM9tMP0,"Omar Montes, SAIKO, Tunvao",Arena y Sal,Sony Music Latin,5,6,8,4579658,ES,Spain,Q3,2023
6,spotify:track:0EhuGnOS6fTc5l5UNtDEH2,"SAIKO, Quevedo, Feid, Mora",POLARIS - Remix,2023 Rimas Entertainment LLC.,1,4,5,4499526,ES,Spain,Q3,2023
7,spotify:track:2NFadq6pUeiVEihLvUlOSr,"Bizarrap, Rauw Alejandro","Rauw Alejandro: Bzrp Music Sessions, Vol. 56/66",DALE PLAY Records,1,3,4,3984608,ES,Spain,Q3,2023
8,spotify:track:7ro0hRteUMfnOioTFI5TG1,Bad Bunny,WHERE SHE GOES,Rimas Entertainment LLC,1,7,8,3729930,ES,Spain,Q3,2023
9,spotify:track:1MB8kTH7VKvAMfL9SHgJmG,"Sebastian Yatra, Manuel Turizo, Beéle",Vagabundo,UMLE - Latino,3,8,9,3681810,ES,Spain,Q3,2023
10,spotify:track:4PA1wK0leCjmRZlP5dQ8Lv,"Sky Rompiendo, Feid, Myke Towers",El Cielo,Sony Music Latin,3,9,6,3658235,ES,Spain,Q3,2023
11,spotify:track:51FvjPEGKq2zByeeEQ43V9,"Marshmello, Manuel Turizo",El Merengue,Sony Music Latin,4,10,19,3318258,ES,Spain,Q3,2023
12,spotify:track:4rKQ8daoK0aklVptea8A9E,"Lola Indigo, Quevedo",EL TONTO,Universal Music Spain S.L.,1,13,13,3041161,ES,Spain,Q3,2023
13,spotify:track:3kmWIej9tXjSWWYc9tPjJk,Maluma,COCO LOCO,Sony Music Latin,13,22,5,2991270,ES,Spain,Q3,2023
14,spotify:track:26V1bLUk0SBYkLEwl4caPR,"Chanel, Abraham Mateo",Clavaito,Sony Music Entertainment,6,12,11,2971545,ES,Spain,Q3,2023
15,spotify:track:0zY2rypOdM8xmsf4tUyafF,SAIKO,SUPERNOVA,2023 SAIKO,1,14,13,2898846,ES,Spain,Q3,2023
16,spotify:track:6XSqqQIy7Lm7SnwxS4NrGx,"Feid, Young Miko",CLASSY 101,UMLE - Latino,4,16,15,2766254,ES,Spain,Q3,2023
17,spotify:track:20CozgjF6bshBw8cLhN23B,Vicco,Nochentera,Sony Music Entertainment,9,15,23,2728359,ES,Spain,Q3,2023
18,spotify:track:2iIBpwP4FyQ95xgVail3yr,"Emilia, LUDMILLA, ZECCA",No_se_ve.mp3,2023 WK Records,18,19,9,2591997,ES,Spain,Q3,2023
19,spotify:track:0Sfn2TYbpQtCGMBf6C0Y6T,"Quevedo, Myke Towers",PLAYA DEL INGLÉS,Rimas Entertainment LLC.,2,18,31,2510402,ES,Spain,Q3,2023
20,spotify:track:609E1JCInJncactoMmkDon,"ROSALÍA, Rauw Alejandro",BESO,Columbia Records/Duars Entertainment/Sony Music Latin,1,17,16,2489126,ES,Spain,Q3,2023
21,spotify:track:6qUfKsUPGERMdhOwPIqhsS,"Bad Gyal, Myke Towers",Mi Lova,Universal Music Latino/Interscope,21,-1,1,2383981,ES,Spain,Q3,2023
22,spotify:track:0PB0O24JqAuNdOAFVJljMS,"Eladio Carrion, Bad Bunny",Coco Chanel,Rimas Entertainment LLC,2,24,17,2250368,ES,Spain,Q3,2023
23,spotify:track:0Iozrbed8spxoBnmtBMshO,Quevedo,WANDA,Rimas Entertainment LLC.,5,25,25,2242493,ES,Spain,Q3,2023
24,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,Manuel Turizo,La Bachata,Sony Music Latin/La Industria,1,23,59,2163024,ES,Spain,Q3,2023
25,spotify:track:7MVIfkyzuUmQ716j8U7yGR,"Milo j, Taiu",Rara Vez,Universal Music Argentina S.A.,5,30,21,2131625,ES,Spain,Q3,2023
26,spotify:track:1FhRIZtz1d4qLVe4928exT,Aitana,LAS BABYS,Universal Music Spain S.L.,7,21,6,2085892,ES,Spain,Q3,2023
27,spotify:track:4FAKtPVycI4DxoOHC01YqD,"Yandel, Feid",Yandel 150,La Leyenda LLC,1,27,29,2078834,ES,Spain,Q3,2023
28,spotify:track:4eMKD8MRroxCqugpsxCCNb,"Tainy, Bad Bunny",MOJABI GHOST,"NEON16, LLC",11,11,2,2056507,ES,Spain,Q3,2023
29,spotify:track:2UW7JaomAMuX9pZrjVpHAU,"Yng Lvcas, Peso Pluma",La Bebe - Remix,WM Mexico,12,29,16,1963036,ES,Spain,Q3,2023
30,spotify:track:3qXZqXGniqNt3PK2CBSZgM,"Eladio Carrion, Myke Towers",Si La Calle Llama - Remix,Rimas Entertainment LLC,7,32,17,1896643,ES,Spain,Q3,2023
31,spotify:track:3oNnzH6hmqIGIhJ1NcHlrh,Maria Becerra,CORAZÓN VACÍO,WEA Latina,31,50,3,1865979,ES,Spain,Q3,2023
32,spotify:track:2tTmW7RDtMQtBk7m2rYeSw,"Bizarrap, Quevedo","Quevedo: Bzrp Music Sessions, Vol. 52/66",DALE PLAY Records,1,34,54,1849834,ES,Spain,Q3,2023
33,spotify:track:5NhLA2P7AiV3cloVmwtwLS,"Tainy, Arcángel, JHAYCO, Myke Towers, Omar Courtz, Arca",PASIEMPRE,"NEON16, LLC",26,26,2,1845047,ES,Spain,Q3,2023
34,spotify:track:1DxEbt6OSbrkRthk6pjZue,"LiL CaKe, Migrantes, Nico Valdi",MERCHO,Sony Music Argentina,3,35,25,1842934,ES,Spain,Q3,2023
35,spotify:track:3qQbCzHBycnDpGskqOWY0E,"Eslabon Armado, Peso Pluma",Ella Baila Sola,DEL Records,9,28,13,1834966,ES,Spain,Q3,2023
36,spotify:track:3Gs7mVfWKl567mjozgxmXv,"Feid, Sean Paul",Niña Bonita,UMLE - Latino,15,36,12,1805561,ES,Spain,Q3,2023
37,spotify:track:04ndZkbKGthTgYSv3xS7en,TINI,Cupido,5020 Records,8,33,21,1804837,ES,Spain,Q3,2023
38,spotify:track:0DWdj2oZMBFSzRsi2Cvfzf,"KAROL G, Shakira",TQG,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,1,31,20,1788840,ES,Spain,Q3,2023
39,spotify:track:4aJzxp3gimtAdgJn3DL776,"JHAYCO, Quevedo",Mami Chula,N&E Entertainment LLC,4,39,11,1727763,ES,Spain,Q3,2023
40,spotify:track:4WiQA1AGWHFvaxBU6bHghs,Quevedo,PUNTO G,Rimas Entertainment LLC.,1,42,36,1696204,ES,Spain,Q3,2023
41,spotify:track:1zsPaEkglFvxjAhrM8yhpr,"Ozuna, Feid",Hey Mor,Aura Music Corp.,3,38,40,1692073,ES,Spain,Q3,2023
42,spotify:track:2iVgM5C7m1G4CJGbms301G,"Shakira, Manuel Turizo",Copa Vacía,Sony Music Latin,20,20,2,1665179,ES,Spain,Q3,2023
43,spotify:track:7lrMkztvl0MnRSB2i3KRRe,Aitana,Los Ángeles,Universal Music Spain S.L.,3,40,16,1590939,ES,Spain,Q3,2023
44,spotify:track:7kyLtcgYgQPrXkxtAb72iY,"Rauw Alejandro, Miguel Bosé",SI TE PEGAS,Sony Music Latin/Duars Entertainment,44,-1,1,1455552,ES,Spain,Q3,2023
45,spotify:track:4rQu72zFJz3qne1bnEkVSt,Álvaro De Luna,Todo Contigo,WM Spain,13,44,17,1436676,ES,Spain,Q3,2023
46,spotify:track:1HII0EIufOG0nGpWCQixbO,ROSALÍA,TUYA,Columbia,11,41,5,1410878,ES,Spain,Q3,2023
47,spotify:track:6IdcyYfBz9LG3SWIKVyNgh,"Becky G, Omega",Arranca (feat. Omega),Kemosabe Records/RCA Records,27,45,18,1303385,ES,Spain,Q3,2023
48,spotify:track:4nrPB8O7Y7wsOCJdgXkthe,"Bizarrap, Shakira","Shakira: Bzrp Music Sessions, Vol. 53/66",DALE PLAY Records,1,48,27,1255644,ES,Spain,Q3,2023
49,spotify:track:53tfEupEzQRtVFOeZvk7xq,ROSALÍA,DESPECHÁ,Columbia,1,51,51,1240815,ES,Spain,Q3,2023
50,spotify:track:0hDE81j4N2DPLbEY4tiCDs,"Tainy, Daddy Yankee, Feid, Sech",LA BABY,"NEON16, LLC",37,37,2,1200870,ES,Spain,Q3,2023
1,spotify:track:2HafqoJbgXdtjwCOvNEF14,iñigo quintero,Si No Estás,Acqustic,1,1,4,5982613,ES,Spain,Q4,2023
2,spotify:track:1iLbUmb2b2btyAAcQ68a1p,"Bizarrap, Milo j","Milo J: Bzrp Music Sessions, Vol. 57/66",DALE PLAY Records,2,57,2,5019373,ES,Spain,Q4,2023
3,spotify:track:4sDpxaulErbJ9NBaJDC7cJ,"Quevedo, SAIKO",Buenas,Rimas Entertainment LLC.,1,2,3,4389326,ES,Spain,Q4,2023
4,spotify:track:0QRHOAeU8JRaVVn3UoZBih,"Mora, SAIKO",REINA,Rimas Entertainment LLC,1,3,7,3966590,ES,Spain,Q4,2023
5,spotify:track:51QmqegeWI2orK2mzDfnIH,Kiko Rivera,El Mambo,Kiko Rivera,5,49,2,3841180,ES,Spain,Q4,2023
6,spotify:track:3cDyocF0Ibdfs1SFQk5cLZ,Darell,Lollipop,Sony Music Latin,6,20,2,3721256,ES,Spain,Q4,2023
7,spotify:track:6XbtvPmIpyCbjuT0e8cQtp,Quevedo,Columbia,Rimas Entertainment LLC.,1,4,14,3632068,ES,Spain,Q4,2023
8,spotify:track:7ABLbnD53cQK00mhcaOUVG,Myke Towers,LALA,WEA Latina,1,7,17,3261406,ES,Spain,Q4,2023
9,spotify:track:559YUIWxUc8Mx4lsla13Ff,"Mora, YOVNGCHIMI",MODELITO,Rimas Entertainment LLC,9,10,39,3132348,ES,Spain,Q4,2023
10,spotify:track:6irysuQyZWd7Bjj7ePiOs2,JHAYCO,Holanda,N&E Entertainment LLC,3,5,11,2963158,ES,Spain,Q4,2023
11,spotify:track:63ui2w3QJBp8xx0c1MJB2Z,Bad Bunny,UN PREVIEW,Rimas Entertainment LLC,6,6,3,2852998,ES,Spain,Q4,2023
12,spotify:track:5nSUskJwcSRFS9dIqrVfrv,Dei V,Quién Es Dei V?,Encore Recordings,11,11,4,2732232,ES,Spain,Q4,2023
13,spotify:track:0EhuGnOS6fTc5l5UNtDEH2,"SAIKO, Quevedo, Feid, Mora",POLARIS - Remix,2023 Rimas Entertainment LLC.,1,8,18,2677036,ES,Spain,Q4,2023
14,spotify:track:5xSt1wxZobFcLzHrFakv6z,SAIKO,COSAS QUE NO TE DIJE,WM Spain,14,14,11,2329497,ES,Spain,Q4,2023
15,spotify:track:5RqSsdzTNPX1uzkmlHCFvK,"KAROL G, Peso Pluma",QLONA,Bichota/Interscope Records,8,13,9,2323736,ES,Spain,Q4,2023
16,spotify:track:4SW9gHnW8NfKOdqmh0ij45,"Bizarrap, Milo j",Fruto,DALE PLAY Records,16,-1,1,2298589,ES,Spain,Q4,2023
17,spotify:track:5hyKw9bjqXCcIxAoDmAxMJ,"Morad, Beny Jr, DELLAFUENTE",No Estuviste En Lo Malo - REMIX,M.D.L.R,17,112,2,2262827,ES,Spain,Q4,2023
18,spotify:track:21N77gfWYoQDvrLvaeiQgi,"Rauw Alejandro, Bizarrap",BABY HELLO,Sony Music Latin/Duars Entertainment,2,12,16,2231149,ES,Spain,Q4,2023
19,spotify:track:3xE3TyeIxL24IstPdy5IBv,"Soge Culebra, Quevedo, GARABATTO",NO PIENSO LLAMAR,WM Spain,19,-1,1,2161720,ES,Spain,Q4,2023
20,spotify:track:0goXAEnjWhssHU0y9Zyqyf,Feid,LUCES DE TECNO,UMLE - Latino,9,9,2,2116652,ES,Spain,Q4,2023
21,spotify:track:5NxgenNnK2EXDfzkO8oKqt,SAIKO,Antidepresivos,2023 SAIKO,14,17,10,1997759,ES,Spain,Q4,2023
22,spotify:track:51FvjPEGKq2zByeeEQ43V9,"Marshmello, Manuel Turizo",El Merengue,Sony Music Latin,4,16,32,1951974,ES,Spain,Q4,2023
23,spotify:track:0sfk352FO8bJUjWjIsyzSR,Mora,DONDE SE APRENDE A QUERER?,Rimas Entertainment LLC,7,19,7,1912105,ES,Spain,Q4,2023
24,spotify:track:1Hs1uUl8o2VtDp1DABFq0O,"LIT killah, Tiago PZK, Maria Becerra, Duki, Emilia, Rusherking, Big One, FMK",Los del Espacio,WEA Latina,3,15,19,1821142,ES,Spain,Q4,2023
25,spotify:track:3LzAFrnO7CxaeBgtQhHsAP,"Brray, Anuel AA, Chencho Corleone, JHAYCO, Ryan Castro",Corazón Roto pt. 3,Universal Music Latino,21,23,5,1769384,ES,Spain,Q4,2023
26,spotify:track:5iilNoD56jD3FJ3bM9tMP0,"Omar Montes, SAIKO, Tunvao",Arena y Sal,Sony Music Latin,5,18,21,1741450,ES,Spain,Q4,2023
27,spotify:track:4PA1wK0leCjmRZlP5dQ8Lv,"Sky Rompiendo, Feid, Myke Towers",El Cielo,Sony Music Latin,3,22,19,1732975,ES,Spain,Q4,2023
28,spotify:track:0p0cOpBujR114Wirv5AM7W,"Dei V, Bryant Myers",Narcotics (with Bryant Myers),Encore Recordings,28,41,4,1703802,ES,Spain,Q4,2023
29,spotify:track:1MB8kTH7VKvAMfL9SHgJmG,"Sebastian Yatra, Manuel Turizo, Beéle",Vagabundo,UMLE - Latino,3,21,22,1662545,ES,Spain,Q4,2023
30,spotify:track:3DeZc9cOc1DM8YNoJV8lAv,"Bizarrap, Milo j",Toy en el Mic,DALE PLAY Records,30,-1,1,1632331,ES,Spain,Q4,2023
31,spotify:track:18W8cuvcub2B9NQzm5rZxf,"JC Reyes, Pedro Calderon, Blacknife",A 300,JC Reyes,26,28,21,1614038,ES,Spain,Q4,2023
32,spotify:track:0nfnCp3NNcUjksmxd5xqEG,"Ozuna, Davido",Eva Longoria,Aura Music Corp.,9,25,11,1551163,ES,Spain,Q4,2023
33,spotify:track:5bD6mFl116xCxVMLy7IK9F,"KAROL G, Dei V",GATITA GANGSTER,Bichota/Interscope Records,33,35,8,1526457,ES,Spain,Q4,2023
34,spotify:track:0zY2rypOdM8xmsf4tUyafF,SAIKO,SUPERNOVA,2023 SAIKO,1,29,26,1482564,ES,Spain,Q4,2023
35,spotify:track:0Sfn2TYbpQtCGMBf6C0Y6T,"Quevedo, Myke Towers",PLAYA DEL INGLÉS,Rimas Entertainment LLC.,2,32,44,1479197,ES,Spain,Q4,2023
36,spotify:track:2iIBpwP4FyQ95xgVail3yr,"Emilia, LUDMILLA, ZECCA",No_se_ve.mp3,2023 WK Records,14,31,22,1471019,ES,Spain,Q4,2023
37,spotify:track:0aPs3kmiqmt9QG7gWXdefA,"Bizarrap, Milo j",No soy Eterno,DALE PLAY Records,37,-1,1,1465541,ES,Spain,Q4,2023
38,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,Manuel Turizo,La Bachata,Sony Music Latin/La Industria,1,34,72,1441026,ES,Spain,Q4,2023
39,spotify:track:7MVIfkyzuUmQ716j8U7yGR,"Milo j, Taiu",Rara Vez,Universal Music Argentina S.A.,5,54,34,1408730,ES,Spain,Q4,2023
40,spotify:track:6XSqqQIy7Lm7SnwxS4NrGx,"Feid, Young Miko",CLASSY 101,UMLE - Latino,4,24,28,1405375,ES,Spain,Q4,2023
41,spotify:track:3b6waQzXeYty0R6EDAv0po,"SwaggGlock, Neelo, Kidd Keo",BESOS (with Kidd Keo & Neelo),DBT Empire,28,33,7,1401034,ES,Spain,Q4,2023
42,spotify:track:0XjX9s0XWOKZc8PLuW02wJ,Maluma,COCO LOCO,Sony Music Latin,10,37,18,1385930,ES,Spain,Q4,2023
43,spotify:track:2Cl4HCBmPddQNZEncdoXp0,"Feid, ICON",FERXXO 151,UMLE - Latino,17,26,7,1383082,ES,Spain,Q4,2023
44,spotify:track:1uFAI2C6r3YBQmXCAPGzZv,Mora,PASAJERO,Rimas Entertainment LLC,12,39,7,1368520,ES,Spain,Q4,2023
45,spotify:track:4rKQ8daoK0aklVptea8A9E,"Lola Indigo, Quevedo",EL TONTO,Universal Music Spain S.L.,1,38,26,1362997,ES,Spain,Q4,2023
46,spotify:track:26V1bLUk0SBYkLEwl4caPR,"Chanel, Abraham Mateo",Clavaito,Sony Music Entertainment,6,30,24,1332682,ES,Spain,Q4,2023
