rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,country_code,country_name,quarter,year
40,spotify:track:0b18g3G5spr4ZCkz7Y6Q0Q,"Majestic, Boney M.",Rasputin,NITRON music,25,36,15,850838,GB,United Kingdom,Q3,2021
41,spotify:track:003vvx7Niy0yvhvHt4a68B,The Killers,Mr. Brightside,Island Records,36,43,237,844289,GB,United Kingdom,Q3,2021
42,spotify:track:6f3Slt0GbA2bPZlz0aIFXN,Tiësto,The Business,Atlantic Records,4,46,34,831847,GB,United Kingdom,Q3,2021
43,spotify:track:40JjCZcdzT9ldZk5DhFqdZ,"Little Mix, Saweetie",Confetti (feat. Saweetie),RCA Records Label,32,41,10,828875,GB,United Kingdom,Q3,2021
44,spotify:track:47x8g4l24IpCvlcRxv2Jb6,New Order,World in Motion,Warner Records,44,-1,3,786694,GB,United Kingdom,Q3,2021
45,spotify:track:4CH0dVylkeBPydRM7AaG8g,"Ella Henderson, Tom Grennan",Let’s Go Home Together,Atlantic Records UK,24,42,19,783291,GB,United Kingdom,Q3,2021
46,spotify:track:0BGwAKW4u8kWOhWFflZxfl,Masked Wolf,Astronaut In The Ocean,Elektra (NEK),18,39,22,755022,GB,United Kingdom,Q3,2021
47,spotify:track:5erCwioOcRwP59NJUAtEK3,"D-Block Europe, RAYE",Ferrari Horses,D-Block Europe,11,44,19,750384,GB,United Kingdom,Q3,2021
48,spotify:track:5lAnYvAIkSDNXqfo7DyFUm,Doja Cat,Ain't Shit,Kemosabe Records/RCA Records,37,37,2,739538,GB,United Kingdom,Q3,2021
49,spotify:track:53HqOfi7OfHRXzcWTdGJB3,AJ Tracey,Little More Love,Revenge Records,20,47,12,731945,GB,United Kingdom,Q3,2021
50,spotify:track:7uD5yn7Ll3XqvaY93FwSQ2,Aitch,Learning Curve,Capitol Records UK / EMI,48,48,2,710853,GB,United Kingdom,Q3,2021
1,spotify:track:75MNhvTCCKsST3YqqUiU9r,Ed Sheeran,Shivers,Atlantic Records UK,1,1,4,2753023,GB,United Kingdom,Q4,2021
2,spotify:track:5PjdY0CKGZdEuoNab3yDmX,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,1,2,13,2651220,GB,United Kingdom,Q4,2021
3,spotify:track:6PQ88X9TkUIAUIZJHW2upE,Ed Sheeran,Bad Habits,Atlantic Records UK,1,3,15,2357680,GB,United Kingdom,Q4,2021
4,spotify:track:6zSpb8dQRaw0M1dK8PBwQz,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,EMI,4,7,8,2192495,GB,United Kingdom,Q4,2021
5,spotify:track:5Z9KJZvQzH6PFmb8SNkxuk,"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),Columbia,4,4,11,2111470,GB,United Kingdom,Q4,2021
6,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,6,6,51,2090797,GB,United Kingdom,Q4,2021
7,spotify:track:4PYfFHKfjYz6dwAtZhBy1z,Central Cee,Obsessed With You,Central Cee,5,5,4,2079079,GB,United Kingdom,Q4,2021
8,spotify:track:4ZtFanR9U6ndgddUvNcjcG,Olivia Rodrigo,good 4 u,Olivia Rodrigo PS,1,9,21,1740617,GB,United Kingdom,Q4,2021
9,spotify:track:2Xr1dTzJee307rmrkt8c0g,CKay,love nwantiti (ah ah ah),Chocolate City Music,9,14,4,1613700,GB,United Kingdom,Q4,2021
10,spotify:track:37Nqx7iavZpotJSDXZWbJ3,"Drake, Lil Baby",Girls Want Girls (with Lil Baby),OVO,1,8,5,1612041,GB,United Kingdom,Q4,2021
11,spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,Lil Nas X,THATS WHAT I WANT,Columbia,9,10,3,1595956,GB,United Kingdom,Q4,2021
12,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,Doja Cat,Woman,Kemosabe Records/RCA Records,11,11,13,1563522,GB,United Kingdom,Q4,2021
13,spotify:track:6Dy1jexKYriXAVG6evyUTJ,"Joel Corry, Jax Jones, Charli xcx, Saweetie",OUT OUT (feat. Charli XCX & Saweetie),Atlantic Records UK,12,13,8,1410919,GB,United Kingdom,Q4,2021
14,spotify:track:4RVwu0g32PAqgUiJoXsdF8,Billie Eilish,Happier Than Ever,Darkroom/Interscope Records,4,15,10,1348428,GB,United Kingdom,Q4,2021
15,spotify:track:40iJIUlhi6renaREYGeIDS,"Drake, Travis Scott",Fair Trade (with Travis Scott),OVO,2,12,5,1292061,GB,United Kingdom,Q4,2021
16,spotify:track:2zxEc1GCSCxbHIXTfhraRC,"Dave, Stormzy",Clash (feat. Stormzy),Neighbourhood [GB] / Dave,2,17,13,1261033,GB,United Kingdom,Q4,2021
17,spotify:track:7zx1i0jGcFwMBurajgKlO7,Jonasu,Black Magic,3Beat,4,18,15,1232217,GB,United Kingdom,Q4,2021
18,spotify:track:6feiJqgHqeSvkGUzf11AYs,"Becky Hill, David Guetta",Remember (with David Guetta),Polydor Records,6,16,16,1195234,GB,United Kingdom,Q4,2021
19,spotify:track:2dWNKXTs5z7Iu1g0kYh4Xe,"Becky Hill, Topic",My Heart Goes (La Di Da) (feat. Topic),Polydor Records,19,24,6,1142845,GB,United Kingdom,Q4,2021
20,spotify:track:1SC5rEoYDGUK4NfG82494W,Lil Nas X,MONTERO (Call Me By Your Name),Columbia,1,20,28,1125329,GB,United Kingdom,Q4,2021
21,spotify:track:07MDkzWARZaLEdKxo6yArG,"THE ANXIETY, WILLOW, Tyler Cole",Meet Me At Our Spot,"MSFTSMusic / Roc Nation Records, LLC",21,25,6,1125253,GB,United Kingdom,Q4,2021
22,spotify:track:0k1WUmIRnG3xU6fvvDVfRG,"Drake, Future, Young Thug",Way 2 Sexy (with Future & Young Thug),OVO,5,19,5,1124466,GB,United Kingdom,Q4,2021
23,spotify:track:32pPek0KsHsMSSFogNu49f,"Digga D, ArrDee",Wasted,EGA Music Group,9,22,8,1117690,GB,United Kingdom,Q4,2021
24,spotify:track:3Vi5XqYrmQgOYBajMWSvCi,Doja Cat,Need to Know,Kemosabe Records/RCA Records,8,21,17,1099929,GB,United Kingdom,Q4,2021
25,spotify:track:4XvcHTUfIlWfyJTRG0aqlo,Sleepy Hallow,2055,Winners Circle/RCA Records,21,23,12,1090765,GB,United Kingdom,Q4,2021
26,spotify:track:3DarAbFujv6eYNliUTyqtz,"Doja Cat, SZA",Kiss Me More (feat. SZA),Kemosabe Records/RCA Records,2,27,26,952809,GB,United Kingdom,Q4,2021
27,spotify:track:3FeVmId7tL5YN8B7R3imoM,"Coldplay, BTS",My Universe,Parlophone UK,27,31,2,931688,GB,United Kingdom,Q4,2021
28,spotify:track:3Wrjm47oTz2sjIgck11l5e,Måneskin,Beggin',RCA Records Label,4,28,18,912672,GB,United Kingdom,Q4,2021
29,spotify:track:6Hfu9sc7jvv6coyy2LlzBF,"Kanye West, The Weeknd, Lil Baby",Hurricane,Rock The World/IDJ/Kanye LP7,5,26,6,873106,GB,United Kingdom,Q4,2021
30,spotify:track:0eu4C55hL6x29mmeAjytzC,Oliver Tree,Life Goes On,Atlantic Records,30,39,3,869655,GB,United Kingdom,Q4,2021
31,spotify:track:1olCzMxaeiQKNO64ssWVGr,"Rain Radio, DJ Craig Gorman",Talk About,Polydor Records,18,29,14,853552,GB,United Kingdom,Q4,2021
32,spotify:track:0MWiSBKm8Avs8iDIxcertp,"Anne-Marie, Little Mix",Kiss My (Uh Oh),Atlantic Records/Asylum,21,30,11,851339,GB,United Kingdom,Q4,2021
33,spotify:track:5CZ40GBx1sQ9agT82CLQCT,Olivia Rodrigo,traitor,Olivia Rodrigo PS,6,33,20,840474,GB,United Kingdom,Q4,2021
34,spotify:track:5K6Ssv4Z3zRvxt0P6EKUAP,"Galantis, David Guetta, Little Mix",Heartbreak Anthem (with David Guetta & Little Mix),Big Beat Records,7,32,20,827732,GB,United Kingdom,Q4,2021
35,spotify:track:003vvx7Niy0yvhvHt4a68B,The Killers,Mr. Brightside,Island Records,35,36,250,823324,GB,United Kingdom,Q4,2021
36,spotify:track:6M3PsepEj5gyJoIi7Xvr7u,The Weeknd,Take My Breath - Single Version,XO / Republic Records,17,34,9,823050,GB,United Kingdom,Q4,2021
37,spotify:track:0W7brFokN6QtGRNp32RCQP,Arz,Alone With You,Capitol,37,49,8,768151,GB,United Kingdom,Q4,2021
38,spotify:track:4pt5fDVTg5GhEvEtlz9dKk,Måneskin,I WANNA BE YOUR SLAVE,RCA Records Label,5,37,20,763673,GB,United Kingdom,Q4,2021
39,spotify:track:3wA4ronkc8ZcPXUP0fDgYA,Justus Bennetts,Bad Day,Sounds Good,39,41,4,747258,GB,United Kingdom,Q4,2021
40,spotify:track:3DQRe4gHJOY4ufHBZr2jUF,"Tion Wayne, ArrDee",Wid It,Atlantic Records UK,26,35,7,721026,GB,United Kingdom,Q4,2021
41,spotify:track:2zBDKzqa6sdxeI0fC6OWIC,Tones And I,Fly Away,Elektra (NEK),20,42,17,703595,GB,United Kingdom,Q4,2021
42,spotify:track:14Bcv6siTBPw3TlP84dasC,KSI,Holiday,BMG Rights Management (US) LLC,2,40,16,699887,GB,United Kingdom,Q4,2021
43,spotify:track:5nujrmhLynf4yMoMtj8AQF,"Dua Lipa, DaBaby",Levitating (feat. DaBaby),Warner Records,7,46,53,699428,GB,United Kingdom,Q4,2021
44,spotify:track:2prnn41CblB8B4yWACDljP,"Shouse, David Guetta",Love Tonight (David Guetta Remix Edit),Hell Beach,44,47,10,697532,GB,United Kingdom,Q4,2021
45,spotify:track:1uzRV0C8fuXoO3oe5veC5C,Digga D,2k17,EGA Music Group,34,44,4,686344,GB,United Kingdom,Q4,2021
46,spotify:track:44V6EzbUSYgyfsNiP0FrlA,Ed Sheeran,Visiting Hours,Atlantic Records UK,12,45,7,681427,GB,United Kingdom,Q4,2021
47,spotify:track:0W6I02J9xcqK8MtSeosEXb,Doja Cat,Get Into It (Yuh),Kemosabe Records/RCA Records,42,48,10,680931,GB,United Kingdom,Q4,2021
48,spotify:track:5wANPM4fQCJwkGd4rN57mH,Olivia Rodrigo,drivers license,Olivia Rodrigo PS,1,52,39,672783,GB,United Kingdom,Q4,2021
49,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,1,53,97,669676,GB,United Kingdom,Q4,2021
50,spotify:track:4gvrJnKCKIPiacNsWVQwEU,"CKay, Dj Yo!, AX'EL",love nwantiti (feat. Dj Yo! & AX'EL) - Remix,WM South Africa,50,57,3,669336,GB,United Kingdom,Q4,2021
1,spotify:track:4Nc4ojIRbHohLiX9NmKkVh,"Harnoor, Gifty",Waalian,Sky Digital,1,1,13,1327784,IN,India,Q1,2021
2,spotify:track:1smFN2CLqGROu0J0UyvDfL,"Pritam, Arijit Singh",Shayad,Sony Music Entertainment India Pvt. Ltd.,1,2,51,1230211,IN,India,Q1,2021
3,spotify:track:1980E4Grgu5xAhNbFZ1mb1,"Afsana Khan, Avvy Sra, Harrdy Sandhu, Sargun Mehta",Titliaan,Universal Music India Pvt Ltd. – Distribution,1,4,8,1121732,IN,India,Q1,2021
4,spotify:track:7zKzD5wM18bQSiJTAxTpwH,"DIVINE, MC Altaf, Stylo G, Phenom",Mirchi,Universal Music India Pvt Ltd.,2,3,12,1114454,IN,India,Q1,2021
5,spotify:track:35mvY5S1H3J2QZyna3TFe0,Ariana Grande,positions,Republic Records,3,5,11,1058671,IN,India,Q1,2021
6,spotify:track:3jxNbVmugKWFFc3YAVl0sD,"Pritam, Arijit Singh",Aabaad Barbaad,T-Series,6,7,10,1042127,IN,India,Q1,2021
7,spotify:track:2FCXQHugkoHE1K3tiDu8pu,"Alka Yagnik, Arijit Singh","Agar Tum Saath Ho (From ""Tamasha"")",T-Series,7,8,84,1020178,IN,India,Q1,2021
8,spotify:track:66Nmp3ztIMqX1j8yYtWl1X,Ritviz,Liggi,Ritviz,4,9,54,984939,IN,India,Q1,2021
9,spotify:track:1orM67pmkNc4alrZkWjYkV,"Guru Randhawa, Tanishk Bagchi, Nikhita Gandhi",Naach Meri Rani (Feat. Nora Fatehi),T-Series,1,6,12,978048,IN,India,Q1,2021
10,spotify:track:4saklk6nie3yiGePpBwUoc,BTS,Dynamite,BIGHIT MUSIC,1,10,20,959583,IN,India,Q1,2021
11,spotify:track:3Uo7WG0vmLQ07WB4BDwy7D,Taylor Swift,willow,Taylor Swift,5,11,4,941383,IN,India,Q1,2021
12,spotify:track:0vqw3BCyNr3DDVBmjD21H8,Kaka,Libaas,Single Track Studios,12,13,5,913745,IN,India,Q1,2021
14,spotify:track:3tjFYV6RSFtuktYl3ZtYcq,"24kGoldn, iann dior",Mood (feat. iann dior),Records/Columbia,2,12,20,884928,IN,India,Q1,2021
15,spotify:track:2Fv2injs4qAm8mJBGaxVKU,"Arijit Singh, Mithoon","Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",T-Series,2,17,84,804398,IN,India,Q1,2021
16,spotify:track:5O932cZmzOZGOGZz9RHx20,"Pritam, Arijit Singh",Khairiyat,T-Series,1,15,70,797027,IN,India,Q1,2021
18,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,4,20,58,752664,IN,India,Q1,2021
19,spotify:track:3wmI2n0Whs6kg4MT8jFRU1,"Darshan Raval, Neha Kakkar, Manan Bhardwaj",Teri Aankhon Mein,T-Series,9,18,13,750896,IN,India,Q1,2021
20,spotify:track:31qCy5ZaophVA81wtlwLc4,Justin Bieber,Anyone,RBMG/Def Jam,20,-1,1,749565,IN,India,Q1,2021
21,spotify:track:0WdbnNKO0Jt4BZACSDQh44,"Vishal-Shekhar, Arijit Singh, Shilpa Rao, Kumaar","Ghungroo (From ""War"")",YRF Music,1,16,70,744538,IN,India,Q1,2021
22,spotify:track:249gnXrbfmV8NG6jTEMSwD,BTS,Life Goes On,BIGHIT MUSIC,1,19,7,706974,IN,India,Q1,2021
24,spotify:track:1r6sFC5J0p9r3jcfIoSGDM,"Neha Kakkar, Jubin Nautiyal, Jaani",Taaron Ke Shehar,T-Series,5,23,16,667665,IN,India,Q1,2021
25,spotify:track:57jOEZtoLQK4zF2x55bdkp,"Rochak Kohli, Arijit Singh, Neha Kakkar","Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",T-Series,8,25,57,667438,IN,India,Q1,2021
26,spotify:track:4DpNNXFMMxQEKl7r0ykkWA,Melanie Martinez,Play Date,Atlantic Records,1,27,37,655055,IN,India,Q1,2021
27,spotify:track:4AVe62GFbb3ffKXjUSpiuv,"DIVINE, Jass Manak",No Competition,GEET MP3,12,26,20,649215,IN,India,Q1,2021
28,spotify:track:0u2P5u6lvoDfwTYjAADbn4,"Billie Eilish, Khalid",lovely (with Khalid),Darkroom,23,31,92,642107,IN,India,Q1,2021
29,spotify:track:6e5DH8YHXdM40ROnD76hZd,"Sweetaj Brar, Yo Yo Honey Singh","Care Ni Karda (From ""Chhalaang"")",T-Series,13,24,11,639930,IN,India,Q1,2021
30,spotify:track:6Im9k8u9iIzKMrmV7BWtlF,Ariana Grande,34+35,Republic Records,30,35,10,636425,IN,India,Q1,2021
31,spotify:track:6q9XTgfWilsnyiFofvYrIF,"Badshah, Neha Kakkar, Varun Dhawan","Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)",T-Series,3,21,54,628705,IN,India,Q1,2021
32,spotify:track:1nhJF3mMAL9UgBz3vLLNuM,"Yo Yo Honey Singh, Ipsitaa",First Kiss,T-Series,32,32,6,628385,IN,India,Q1,2021
33,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,"Shawn Mendes, Camila Cabello",Señorita,Island Records,1,30,81,624839,IN,India,Q1,2021
34,spotify:track:58f4twRnbZOOVUhMUpplJ4,"AP Dhillon, Gminxr, Gurinder Gill, Shinda Kahlon",Brown Munde,Run-up Records,34,37,7,614787,IN,India,Q1,2021
35,spotify:track:11IAzj9706fIKBVCJyMNNt,"Jasmine Sandlas, Garry Sandhu","Illegal Weapon 2.0 (From ""Street Dancer 3D"")",T-Series,1,28,53,604092,IN,India,Q1,2021
36,spotify:track:0gzu5mm36VJH2Zqu8sQPTf,"Badshah, Payal Dev",Genda Phool (feat. Payal Dev),Sony Music Entertainment India Pvt. Ltd.,1,29,41,594927,IN,India,Q1,2021
37,spotify:track:75VNPADAFa4iNpjEBUYMhF,JONY,Love Your Voice,Atlantic Records Russia (Distribution),33,33,22,582282,IN,India,Q1,2021
38,spotify:track:2b8fOow8UzyDFAE27YhOZM,Maroon 5,Memories,Interscope Records*,2,34,68,575548,IN,India,Q1,2021
39,spotify:track:0pqnGHJpmpxLKifKRmU6WP,Imagine Dragons,Believer,Kid Ina Korner / Interscope,30,39,98,574215,IN,India,Q1,2021
40,spotify:track:3CHZhkihLupVrfYIyg869S,"Kaka, Inder Chahal, Himanshi Khurana",Keh Len De,Single Track Studios,33,50,9,561499,IN,India,Q1,2021
41,spotify:track:1y1rQTkWmrZdJmjwuK07GC,"Vishal Mishra, Manoj Muntashir","Kaise Hua (From ""Kabir Singh"")",T-Series,5,38,82,555794,IN,India,Q1,2021
43,spotify:track:4xmkpE1Si5JL7NFxWrhV0S,"Sachet Tandon, Kunaal Vermaa, The Fusion Project","Humraah (From ""Malang - Unleash The Madness"")",T-Series,11,41,50,538830,IN,India,Q1,2021
44,spotify:track:75blgc6LjSNv4MQyJkPka7,"Mika Singh, Payal Dev, Neha Kakkar, Badshah","Sawan Mein Lag Gayi Aag (From ""Ginny Weds Sunny"")",Sony Music Entertainment India Pvt. Ltd.,19,36,14,538313,IN,India,Q1,2021
45,spotify:track:2rRJrJEo19S2J82BDsQ3F7,Trevor Daniel,Falling,Alamo,2,42,59,533151,IN,India,Q1,2021
46,spotify:track:25MPTnqXQB1H6OkwSYUXWx,"Ved Sharma, Kunaal Vermaa","Malang (Title Track) [From ""Malang - Unleash The Madness""]",T-Series,2,40,51,529924,IN,India,Q1,2021
50,spotify:track:7mNZUnDWUDidWBFaUpVtOC,Vilen,Chidiya,Universal Music India Pvt Ltd.,4,49,28,507775,IN,India,Q1,2021
51,spotify:track:1wC3wTjpX2FhkDEf2igSX4,"Hommie Dilliwala, Yo Yo Honey Singh",Jingle Bell,Yo Yo Honey Singh,44,44,2,500518,IN,India,Q1,2021
52,spotify:track:3s3J70eRpRH2hcYq4mEXTJ,"Akhil, Dhvani Bhanushali","Duniyaa (From ""Luka Chuppi"")",T-Series,1,52,98,493570,IN,India,Q1,2021
53,spotify:track:5nujrmhLynf4yMoMtj8AQF,"Dua Lipa, DaBaby",Levitating (feat. DaBaby),Warner Records,46,75,10,482598,IN,India,Q1,2021
54,spotify:track:2gNMXJDKRmKWuevBGjN8wo,DIVINE,3:59 AM,Universal Music India Pvt Ltd.,20,51,5,480881,IN,India,Q1,2021
55,spotify:track:2qxmye6gAegTMjLKEBoR3d,Alec Benjamin,Let Me Down Slowly,2018,50,64,39,480097,IN,India,Q1,2021
56,spotify:track:46QbY78ha62aiu6gBgC7lS,Diljit Dosanjh,G.O.A.T.,FAMOUS STUDIOS INC,1,48,24,479527,IN,India,Q1,2021
57,spotify:track:2KrrAi2smn5Fa7sy7TxrKg,"Dhvani Bhanushali, Jubin Nautiyal, Manoj Muntashir",Nayan,T-Series,57,67,4,479523,IN,India,Q1,2021
1,spotify:track:2ufLEVbzvEcJ3subW8jBUp,"Jubin Nautiyal, Tanishk Bagchi, Manoj Muntashir, Nusrat Fateh Ali Khan",Lut Gaye,T-Series,1,1,7,2410194,IN,India,Q2,2021
2,spotify:track:58f4twRnbZOOVUhMUpplJ4,"AP Dhillon, Gminxr, Gurinder Gill, Shinda Kahlon",Brown Munde,Run-up Records,1,2,20,2299012,IN,India,Q2,2021
3,spotify:track:4iJyoBOLtHqaGxP12qzhQI,"Justin Bieber, Daniel Caesar, GIVĒON",Peaches (feat. Daniel Caesar & Giveon),RBMG/Def Jam,3,5,3,1829886,IN,India,Q2,2021
4,spotify:track:3UHPGOkUcE4hE7sqBF4Snt,BTS,Film out,Universal Music LLC,4,-1,1,1404356,IN,India,Q2,2021
5,spotify:track:3VT8hOC5vuDXBsHrR53WFh,Masked Wolf,Astronaut In The Ocean,Elektra (NEK),3,4,12,1327867,IN,India,Q2,2021
6,spotify:track:2MJz8BxxMsERULatmBikDH,Pink Sweat$,At My Worst,Atlantic Records,3,3,14,1276347,IN,India,Q2,2021
7,spotify:track:2ePtv8MlBO9nuuXABqAfEX,ElyOtto,SugarCrash!,Otto Dynamite/RCA Records,7,8,5,1205017,IN,India,Q2,2021
8,spotify:track:2PEo8JQ48mfEv8a2HLqDvt,"Sachin-Jigar, Rashmeet Kaur, Shamur, IP Singh","Nadiyon Paar (Let the Music Play Again) (From ""Roohi"")",Sony Music Entertainment India Pvt. Ltd.,5,6,5,1183797,IN,India,Q2,2021
9,spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp,GIVĒON,Heartbreak Anniversary,Epic/Not So Fast,9,9,5,1159714,IN,India,Q2,2021
10,spotify:track:4OQFlJOSID2AzpmOcuDlJl,"B Praak, Nawazuddin Siddiqui, Sunanda Sharma",Baarish Ki Jaaye,Universal Music India Pvt Ltd. – Distribution,10,65,2,1135258,IN,India,Q2,2021
11,spotify:track:0yCWDaAgOtg6TKlNCg9rwA,King,Tu Aake Dekhle,Warner Music India,11,13,10,1110158,IN,India,Q2,2021
12,spotify:track:1baHxgYktT8eDdmtTozJF9,"Dhee, Arivu, Santhosh Narayanan",Enjoy Enjaami,Santhosh Narayanan,3,7,5,1022910,IN,India,Q2,2021
13,spotify:track:1J14CdDAvBTE1AJYUOwl6C,Duncan Laurence,Arcade,"Universal Music, a division of Universal International Music BV",13,14,7,1004454,IN,India,Q2,2021
14,spotify:track:1smFN2CLqGROu0J0UyvDfL,"Pritam, Arijit Singh",Shayad,Sony Music Entertainment India Pvt. Ltd.,1,10,64,990096,IN,India,Q2,2021
15,spotify:track:2FCXQHugkoHE1K3tiDu8pu,"Alka Yagnik, Arijit Singh","Agar Tum Saath Ho (From ""Tamasha"")",T-Series,4,11,97,965247,IN,India,Q2,2021
16,spotify:track:0qOnSQQF0yzuPWsXrQ9paz,"Gym Class Heroes, Adam Levine",Stereo Hearts (feat. Adam Levine),Decaydance/Fueled By Ramen,12,12,10,952015,IN,India,Q2,2021
17,spotify:track:4saklk6nie3yiGePpBwUoc,BTS,Dynamite,BIGHIT MUSIC,1,17,33,867758,IN,India,Q2,2021
18,spotify:track:4vwPirpSJCOiIsgxMV4Xcv,Ritviz,Liggi,Ritviz,4,16,67,760688,IN,India,Q2,2021
19,spotify:track:5O932cZmzOZGOGZz9RHx20,"Pritam, Arijit Singh",Khairiyat,T-Series,1,19,83,732597,IN,India,Q2,2021
20,spotify:track:7lPN2DXiMsVn7XUKtOW1CS,Olivia Rodrigo,drivers license,Olivia Rodrigo PS,1,23,13,703017,IN,India,Q2,2021
21,spotify:track:3BZEcbdtXQSo7OrvKRJ6mb,Lil Nas X,MONTERO (Call Me By Your Name),Columbia,21,105,2,698729,IN,India,Q2,2021
22,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,4,21,71,695368,IN,India,Q2,2021
23,spotify:track:2Fv2injs4qAm8mJBGaxVKU,"Arijit Singh, Mithoon","Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",T-Series,2,25,97,690603,IN,India,Q2,2021
25,spotify:track:5mnvugwfFYnJm9zuyGkgqF,"Asim Azhar, Zenab Fatimah Sultan","Ghalat Fehmi - From ""Superstar""",Hum Films,2,18,12,677677,IN,India,Q2,2021
26,spotify:track:1nahzW3kfMuwReTka28tH5,Justin Bieber,Hold On,RBMG/Def Jam,10,24,5,664410,IN,India,Q2,2021
27,spotify:track:4hOsYVSWKWP71u3yQbcqZB,"Harnoor, Gifty",Waalian,Sky Digital,15,27,8,663487,IN,India,Q2,2021
28,spotify:track:0vqw3BCyNr3DDVBmjD21H8,Kaka,Libaas,Single Track Studios,3,20,18,645493,IN,India,Q2,2021
29,spotify:track:2BcPFQ7nrtUObgAs72xaac,"Anirudh Ravichander, Gana Balachandar",Vaathi Coming,Sony Music Entertainment India Pvt. Ltd.,11,29,34,641921,IN,India,Q2,2021
30,spotify:track:39QJ7KkN3L8LLqQqsO85W1,"Yo Yo Honey Singh, Neha Kakkar, Nushrratt Bharuccha",Saiyaan Ji,T-Series,6,15,10,638020,IN,India,Q2,2021
31,spotify:track:6tDDoYIxWvMLTdKpjFkc1B,Kali Uchis,telepatía,EMI / Interscope,26,26,5,632218,IN,India,Q2,2021
32,spotify:track:6Z40IRipd6pNcUULY6SXng,"Ram Miriyala, Radhan, Ramajogayya Sastry",Chitti,Lahari Music,12,22,7,623741,IN,India,Q2,2021
33,spotify:track:3jxNbVmugKWFFc3YAVl0sD,"Pritam, Arijit Singh",Aabaad Barbaad,T-Series,6,28,23,614593,IN,India,Q2,2021
34,spotify:track:249gnXrbfmV8NG6jTEMSwD,BTS,Life Goes On,BIGHIT MUSIC,1,66,20,600837,IN,India,Q2,2021
35,spotify:track:2plj6f8TqOF0YNuHd2VzJD,"Rochak Kohli, Jubin Nautiyal, Rashmi Virag",Bewafa Tera Masoom Chehra,T-Series,26,36,20,598745,IN,India,Q2,2021
36,spotify:track:0WdbnNKO0Jt4BZACSDQh44,"Vishal-Shekhar, Arijit Singh, Shilpa Rao, Kumaar","Ghungroo (From ""War"")",YRF Music,1,30,83,585784,IN,India,Q2,2021
37,spotify:track:0pqnGHJpmpxLKifKRmU6WP,Imagine Dragons,Believer,Kid Ina Korner / Interscope,30,46,111,579883,IN,India,Q2,2021
38,spotify:track:1r6sFC5J0p9r3jcfIoSGDM,"Neha Kakkar, Jubin Nautiyal, Jaani",Taaron Ke Shehar,T-Series,5,32,29,574700,IN,India,Q2,2021
39,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,"Shawn Mendes, Camila Cabello",Señorita,Island Records,1,40,94,569358,IN,India,Q2,2021
40,spotify:track:4jPy3l0RUwlUI9T5XHBW2m,"24kGoldn, iann dior",Mood (feat. iann dior),Records/Columbia,2,34,33,567871,IN,India,Q2,2021
41,spotify:track:1Bhm5HNO1cq8olDbBmokyL,Aya Nakamura,Copines,Rec. 118,38,38,13,566563,IN,India,Q2,2021
42,spotify:track:1O5mTSQa0sCce9ghhDqIZl,"A.R. Rahman, Javed Ali",Jashn-E-Bahaaraa,UTV,37,37,14,564384,IN,India,Q2,2021
43,spotify:track:0ct6r3EGTcMLPtrXHDvVjc,Avicii,The Nights,Pophouse Entertainment Group,25,56,14,560491,IN,India,Q2,2021
44,spotify:track:0u2P5u6lvoDfwTYjAADbn4,"Billie Eilish, Khalid",lovely (with Khalid),Darkroom,23,51,105,559919,IN,India,Q2,2021
45,spotify:track:74IQCxI4nws964fic1Q4pv,Mangli,Saranga Dariya,Aditya Music,31,39,6,548282,IN,India,Q2,2021
47,spotify:track:4DpNNXFMMxQEKl7r0ykkWA,Melanie Martinez,Play Date,Atlantic Records,1,47,50,539837,IN,India,Q2,2021
48,spotify:track:57jOEZtoLQK4zF2x55bdkp,"Rochak Kohli, Arijit Singh, Neha Kakkar","Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",T-Series,8,45,70,539187,IN,India,Q2,2021
49,spotify:track:35mvY5S1H3J2QZyna3TFe0,Ariana Grande,positions,Republic Records,3,52,24,527073,IN,India,Q2,2021
50,spotify:track:5QO79kh1waicV47BqGRL3g,The Weeknd,Save Your Tears,Republic Records,27,53,14,526553,IN,India,Q2,2021
52,spotify:track:0b4HHjeg2b8xLj28WWnUkM,"Amrit Maan, Nimrat Khaira",Sira E Hou,Times Music – Speed Records,22,44,7,513475,IN,India,Q2,2021
