rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,country_code,country_name,quarter,year
27,spotify:track:5npFBWhVs3VVlc0nY5xQMA,"Sachin-Jigar, Arijit Singh","Tainu Khabar Nahi - From ""Munjya""",Zee Music Company,17,32,17,2737265,IN,India,Q4,2024
28,spotify:track:3zSSCPpLZ5Oc8nelhhGjKz,AUR,Tu hai kahan,Sony Music Middle East / South Asia,1,30,52,2707520,IN,India,Q4,2024
29,spotify:track:3WLJ7D5kh44K5eJ1NqZQ6W,Anuv Jain,Baarishein,Universal Music India Pvt. Ltd. (on behalf of Anuv Jain),18,25,178,2697666,IN,India,Q4,2024
30,spotify:track:2ceeTJAzKy295Fm0VsaXtE,"Sachin-Jigar, Raghav Chaitanya, Varun Jain, Indraneel","Tum Se (From ""Teri Baaton Mein Aisa Uljha Jiya"")",T-Series,10,28,35,2690007,IN,India,Q4,2024
31,spotify:track:5ZLkihi6DVsHwDL3B8ym1t,Shubh,One Love,SHUBH,3,35,60,2677303,IN,India,Q4,2024
32,spotify:track:3xMHXmedL5Rvfxmiar9Ryv,"Anirudh Ravichander, Arijit Singh, Shilpa Rao, Kumaar",Chaleya,T-Series,1,34,61,2617774,IN,India,Q4,2024
33,spotify:track:36N5awamOX6XX5pQn3aFXZ,"Darshan Raval, Jonita Gandhi, Rochak Kohli, Gurpreet Saini","Soni Soni (From ""Ishq Vishk Rebound"")",Tips Industries Ltd,4,50,19,2580556,IN,India,Q4,2024
34,spotify:track:5sUSbJo0brScvv48ZZ1HrQ,"Atif Aslam, Jyotica Tangri",O Meri Laila,Zee Music Company,16,27,24,2577212,IN,India,Q4,2024
35,spotify:track:0M0ANKNzmM4Odd7FNKghzW,Mitraz,"Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")",T-Series,2,37,37,2555448,IN,India,Q4,2024
36,spotify:track:0MTdYgTZ25sLCO6kVnDoje,"Sai Abhyankkar, Sai Smriti","Aasa Kooda - From ""Think Indie""",Think Music,3,29,16,2536974,IN,India,Q4,2024
37,spotify:track:7m4CgL81VVIHaaiSxyH922,Yo Yo Honey Singh,Desi Kalakaar,T-Series,13,36,38,2494992,IN,India,Q4,2024
38,spotify:track:6b2WJDzGt5X8dYfpkWtvXW,"Anirudh Ravichander, Ramajogayya Sastry","Fear Song (From ""Devara Part 1"") [Telugu]",T-Series,38,52,8,2456693,IN,India,Q4,2024
39,spotify:track:1r6GbBLdtUK1Vl1IHT14wP,"Mohammad Faiz, Jaani","Dekhha Tenu (From ""Mr. And Mrs. Mahi"")",Sony Music Entertainment India Pvt. Ltd.,2,38,21,2444981,IN,India,Q4,2024
40,spotify:track:2GXXZFUxYg2LvG8SR0byOE,"Sachin-Jigar, Atif Aslam",Jeena Jeena,Sony Music / EROS Music,33,33,161,2429729,IN,India,Q4,2024
41,spotify:track:5PUXKVVVQ74C3gl5vKy9Li,"Jasleen Royal, Arijit Singh, Dulquer Salmaan",Heeriye (feat. Arijit Singh),Warner Music India,1,42,63,2376302,IN,India,Q4,2024
42,spotify:track:1a1xLj9W8libnO9PvJf6ao,"Sushin Shyam, Dabzee, Vinayak Sasikumar",Illuminati,Think Music,3,41,27,2336446,IN,India,Q4,2024
43,spotify:track:6bmmHeCvZI92pRiTHxEdTC,"Pritam, Arijit Singh, Irshad Kamil",O Maahi,T-Series,4,39,43,2284000,IN,India,Q4,2024
44,spotify:track:2PvaburAUlhNHxVhw5lvOq,Arijit Singh,"Humdard (From ""Ek Villain"")",T-Series,28,40,221,2281140,IN,India,Q4,2024
45,spotify:track:1d5lpW3gUyq537iuyrb9Lf,Aditya Rikhari,Samjho Na,CollabX Productions,45,51,77,2273588,IN,India,Q4,2024
46,spotify:track:2cPUB8EOT6AfJ8oxhyoNXL,"Pritam, Javed Bashir",Ye Tune Kya Kiya,T-Series,46,67,34,2266488,IN,India,Q4,2024
47,spotify:track:3FqtduiaqnFYvBgKuc6QWQ,"Karan Aujla, Seshnolan",Winning Speech,Karan Aujla,8,47,21,2258646,IN,India,Q4,2024
48,spotify:track:48Ix6ReYdJf2H4mKb3TIpj,"Atif Aslam, Alisha Chinai, Pritam",Tera Hone Laga Hoon,Tips Industries Ltd,35,44,178,2257962,IN,India,Q4,2024
49,spotify:track:7bzR0C8NhnBA79iTXUCJ7o,Vishal Mishra,"Jaanam (From ""Bad Newz"")",Saregama India Ltd,7,31,13,2249112,IN,India,Q4,2024
50,spotify:track:5Pqv6e52EWyqxeNyFYqDni,"Kala Bhairava, Anirudh Ravichander, Ramajogayya Sastry",Ayudha Pooja [TELUGU],T-Series,50,80,2,2214307,IN,India,Q4,2024
1,spotify:track:1M7CwtrWZ24mopNdDPB3DM,"Simba La Rue, FT Kings",TUNNEL,Warner Music,1,-1,1,2287632,IT,Italy,Q1,2024
2,spotify:track:6bN41HjY008ggroMFxNLaa,"Sfera Ebbasta, Geolier, Simba La Rue, Baby Gang",Calcolatrici,Universal Music Italia srL.,1,1,8,2268158,IT,Italy,Q1,2024
3,spotify:track:2gGq8fqoGuKpCjuV7p2dd3,"Massimo Pericolo, Emis Killa",Moneylove (feat. Emis Killa),Epic,1,2,6,2090072,IT,Italy,Q1,2024
4,spotify:track:6BhhV1ImaKVr1YwsyYIBWJ,"Simba La Rue, Sfera Ebbasta, FT Kings",BÂTIMENT (feat. Sfera Ebbasta),Warner Music,4,-1,1,2083341,IT,Italy,Q1,2024
5,spotify:track:05wb6MEyJeG2z1MVCIXxC8,"Sfera Ebbasta, Marracash",15 Piani,Universal Music Italia srL.,1,3,8,1884756,IT,Italy,Q1,2024
6,spotify:track:2CHUSuvnHXjLTGdX6Bz6fv,"Rhove, ANNA",Petit Fou Fou (feat. ANNA),Universal Music Italia srL.,5,5,4,1805032,IT,Italy,Q1,2024
7,spotify:track:20bTkdvyWZjO4ORHmzXQR4,"Takagi & Ketra, Shiva, ANNA, Geolier","EVERYDAY (feat. Shiva, ANNA, Geolier)",Columbia,1,4,13,1756109,IT,Italy,Q1,2024
8,spotify:track:5WssaPhjCCUFBMk9PpnHYj,"Sfera Ebbasta, Elodie",Anche Stasera,Universal Music Italia srL.,5,6,8,1654823,IT,Italy,Q1,2024
9,spotify:track:5B5p5w9QV0QFBsnASmtL24,Mida,ROSSOFUOCO,Dinero,7,7,9,1604386,IT,Italy,Q1,2024
10,spotify:track:4pl1S8uglG2vYJ45IIgIo2,"Simba La Rue, Ghali, FT Kings",SOLDI A CASA (feat. Ghali),Warner Music,10,-1,1,1599048,IT,Italy,Q1,2024
11,spotify:track:34XnlHqQzVeqXTMXc7SVo0,Kid Yugi,Paganini,Universal Music Italia srL.,11,-1,1,1455713,IT,Italy,Q1,2024
12,spotify:track:2FqMaiNWBsKZWcwkPwe3lY,"Simba La Rue, Guè, FT Kings",SHOPPING (feat. Guè),Warner Music,12,-1,1,1382203,IT,Italy,Q1,2024
13,spotify:track:242NmD3BqOefyiOZQy2MT2,Sfera Ebbasta,VDLC,Universal Music Italia srL.,2,9,8,1376811,IT,Italy,Q1,2024
14,spotify:track:7IpsNYgP87QkLCSnctxSif,"Boro, Artie 5ive, Andry The Hitmaker",Cadillac (feat. Artie 5ive),Universal Music Italia srL.,1,8,16,1376220,IT,Italy,Q1,2024
15,spotify:track:7yS8LfvvFEhtGhKLk29j5a,Calcutta ,2minuti,Bomba Dischi - Puro Srl,8,10,12,1357078,IT,Italy,Q1,2024
16,spotify:track:5x9LonDyHxGUO2VzfHJHLE,Geolier,COME VUOI,Columbia,5,13,53,1283353,IT,Italy,Q1,2024
17,spotify:track:3Ah9P299vJePE9QPEBjGtv,"Simba La Rue, Tedua, FT Kings",HOOD (feat. Tedua),Warner Music,17,-1,1,1242662,IT,Italy,Q1,2024
18,spotify:track:4QBfVk60RIBQg1uyox78Kh,"Tedua, Capo Plaza",Parole Vuote (La Solitudine) (feat. Capo Plaza),Epic,4,12,7,1239722,IT,Italy,Q1,2024
19,spotify:track:7FAjtmj2btmDvniG0eSJR8,"Simba La Rue, Sick Luke",SUBMARINER,Warner Music,19,-1,1,1237684,IT,Italy,Q1,2024
20,spotify:track:2HafqoJbgXdtjwCOvNEF14,iñigo quintero,Si No Estás,Acqustic,3,14,15,1231717,IT,Italy,Q1,2024
21,spotify:track:7G7KMgewZ1lKdaxvcnaZBp,"Simba La Rue, Higashi",NO MIX NO MASTER,Warner Music,21,-1,1,1224963,IT,Italy,Q1,2024
22,spotify:track:1K9qAxGT4cWUicf2OezSen,"AVA, ANNA, Capo Plaza",VETRI NERI,Warner Music,1,11,34,1148446,IT,Italy,Q1,2024
23,spotify:track:71RDmxuDZrWm0ZuImtm4AP,"Simba La Rue, Baby Gang, FT Kings",BECCARIA SAN VITTORE (feat. Baby Gang),Warner Music,23,-1,1,1120522,IT,Italy,Q1,2024
24,spotify:track:34YxYcGtsAzI1K0SNAWMn1,"Yung Snapp, Geolier",Kiss You (F**k You) [feat. Geolier],Warner Music,20,20,19,1116577,IT,Italy,Q1,2024
25,spotify:track:0lqGKcPzUX4RO4PYysoLes,"Sfera Ebbasta, Lazza, Shiva",G63,Universal Music Italia srL.,3,18,8,1095879,IT,Italy,Q1,2024
26,spotify:track:1w91YxaRwTShkKe4apYf3r,"Marracash, Guè",Insta Lova,Universal Music Italia srL.,1,16,40,1093003,IT,Italy,Q1,2024
27,spotify:track:6SiJ1o6148rcmF2BydC1LW,"Bresh, Pinguini Tattici Nucleari",Nightmares,Epic,4,21,15,1087035,IT,Italy,Q1,2024
28,spotify:track:3VtGh8xE9qRsFyY2Uj1WG3,"Tedua, Sfera Ebbasta",Hoe (feat. Sfera Ebbasta),Epic,1,15,32,1083702,IT,Italy,Q1,2024
29,spotify:track:1gMK4rsUQVTWTc4Z1AfHjd,"Simba La Rue, Paky",LEVANTE (feat. Paky),Warner Music,8,86,18,1078777,IT,Italy,Q1,2024
30,spotify:track:6tP2AFUZkz4PuUfssawUBn,"Drillionaire, Lazza, BLANCO, Sfera Ebbasta, Michelangelo","BON TON (feat. Lazza, Blanco, Sfera Ebbasta & Michelangelo)",Universal Music Italia srL.,2,19,29,1037340,IT,Italy,Q1,2024
31,spotify:track:3hsxVdw1cyoLip9s56WdH0,"Simba La Rue, FT Kings",AGITATO,Warner Music,30,104,12,1035797,IT,Italy,Q1,2024
32,spotify:track:0xepvdCdF9IKTWTNI0lZuH,Simba La Rue,LATITANTE,Warner Music,32,-1,1,1026738,IT,Italy,Q1,2024
33,spotify:track:5aVUDn1F4x26UkHFVgWsiE,"Gemitaiz, nayt",Ballon d'Or (feat. Nayt),Universal Music Italia srL.,8,23,4,1021453,IT,Italy,Q1,2024
34,spotify:track:4bAFTkcfPaDCOOZRHkv8vM,"Simba La Rue, Boy Mass, Bobo",NINJA PLAQUETTE (feat. Boy Mass),Warner Music,34,-1,1,1020742,IT,Italy,Q1,2024
35,spotify:track:7258FXJaciKjmj5dBweYwZ,Simba La Rue,FREE ESCO FREE BABY,Warner Music,35,-1,1,995634,IT,Italy,Q1,2024
36,spotify:track:5omIW7YOPhA6CULhkdz6jE,"Tedua, Baby Gang, Kid Yugi",Paradiso Artificiale (feat. Baby Gang & Kid Yugi),Epic,2,28,32,984826,IT,Italy,Q1,2024
37,spotify:track:0eUgmndC1CN1eijY6EKSaE,VillaBanks,Papaya,Universal Music Italia srL.,2,22,19,981691,IT,Italy,Q1,2024
38,spotify:track:3G5VUAzCpvaaWEMk9NkHFT,Calcutta ,Tutti,Bomba Dischi - Puro Srl,12,26,12,955738,IT,Italy,Q1,2024
39,spotify:track:23xX1Fp5Rgbfe9YPjJvwHG,"Simba La Rue, FT Kings, Bobo",KALASHNIKOVA,Warner Music,39,-1,1,955712,IT,Italy,Q1,2024
40,spotify:track:4Y60H8heDsEpQ2hin2g6V5,Don Pero,Baby Mama,Pulp Entertainment,22,31,46,952112,IT,Italy,Q1,2024
41,spotify:track:2TMF4ZxPrOncQiJ9KVXD3f,"Artie 5ive, Rondodasosa",HOODRICH,Warner Music,10,17,5,925479,IT,Italy,Q1,2024
42,spotify:track:3KRwYDQt79HltHM1YHzQbl,"Ghali, Simba La Rue",Machiavelli (feat. Simba La Rue),Warner Music,32,45,6,918214,IT,Italy,Q1,2024
43,spotify:track:1kZLATTXQa5BtEKH8GbW2U,Tedua,Red Light,Epic,8,37,32,905767,IT,Italy,Q1,2024
44,spotify:track:19JgFOYBVVU1H96TiGF6vM,"Simba La Rue, Sick Luke",FREESTYLE,Warner Music,44,-1,1,881883,IT,Italy,Q1,2024
45,spotify:track:0YI32qkEhhUjoGVMGXDm8b,"Artie 5ive, ANNA",ANELLI E COLLANE (feat. ANNA),Trenches Records Ent.,10,25,36,870850,IT,Italy,Q1,2024
46,spotify:track:7Da5kjy5GByLHE5OPQ4tpg,"Geolier, Marracash",IL MALE CHE MI FAI (feat. Marracash),Columbia,1,36,40,839125,IT,Italy,Q1,2024
47,spotify:track:7HyJYGyYCU7M9VCaOwbFg6,"Medy, Capo Plaza",Ricordi Sbiaditi (feat. Capo Plaza),Columbia,24,27,4,828900,IT,Italy,Q1,2024
48,spotify:track:0mHC3BK9vFGoEU0EcGPWRZ,Lazza,CENERE,Universal Music Italia srL.,1,32,49,825719,IT,Italy,Q1,2024
49,spotify:track:6RxDyI3PzCK5H6y5rbqtnl,"Simba La Rue, FT Kings",AMORE DI MAMMA,Warner Music,49,-1,1,794330,IT,Italy,Q1,2024
50,spotify:track:20qlAd6sHAYjc7TrrM5VeY,Angelina Mango,che t'o dico a fa',Latarma S.r.l.,6,29,14,790004,IT,Italy,Q1,2024
1,spotify:track:2mU3I4jfQp1K14JO2PmmQA,"Tony Effe, Bresh, Tedua",DOPO LE 4 (feat. Bresh & Tedua),Universal Music Italia srL.,1,2,4,5137363,IT,Italy,Q2,2024
2,spotify:track:0ZjxK3xSqyFEDKMMnA7fyl,Tony Effe,MIU MIU,Universal Music Italia srL.,2,5,4,4707887,IT,Italy,Q2,2024
3,spotify:track:0lXVWzLwDnKB7Ro5p0AJPg,"Rose Villain, Guè",COME UN TUONO (feat. Guè),Warner Music,1,1,5,4260299,IT,Italy,Q2,2024
4,spotify:track:5bXgMzxuNymWhpwkgvYn4O,Lazza,100 MESSAGGI,Universal Music Italia srL.,1,3,7,4101161,IT,Italy,Q2,2024
5,spotify:track:0vjcqQVb6nhk1A4lvW6ytN,"Geolier, Ultimo, Takagi & Ketra",L'ULTIMA POESIA (feat. Ultimo),Warner Music,2,4,3,4036466,IT,Italy,Q2,2024
6,spotify:track:3j1453KrdHjw7y4gnBj7nF,"Geolier, Michelangelo","I P’ ME, TU P’ TE",Warner Music,1,6,10,3187462,IT,Italy,Q2,2024
7,spotify:track:371l4ekF9cDC2D5WuuabU6,Mahmood,TUTA GOLD,Universal Music Italia srL.,1,7,10,3009890,IT,Italy,Q2,2024
8,spotify:track:58b9VLwnigGBDjvq89Eo1W,Artie 5ive,00,Warner Music,8,58,2,2937809,IT,Italy,Q2,2024
9,spotify:track:60QN1JrgYM7jcfW8pdQFqT,Annalisa,Sinceramente,Warner Music,3,8,10,2408539,IT,Italy,Q2,2024
10,spotify:track:6XjDF6nds4DE2BBbagZol6,"FloyyMenor, Cris MJ",Gata Only,FloyyMenor under exclusive license to UnitedMasters LLC,10,20,5,2360952,IT,Italy,Q2,2024
11,spotify:track:1HCwbTHBvC4XCIC417NB5k,Rose Villain,CLICK BOOM!,Warner Music,7,10,10,2307240,IT,Italy,Q2,2024
12,spotify:track:29nqe5lhK8JmNcVXum7UuA,"Kid Yugi, Tedua, Junior K",Eva (feat. Tedua),Universal Music Italia srL.,3,12,6,2268828,IT,Italy,Q2,2024
13,spotify:track:7EpeEp1AB5Qs4Y8LXvn5xG,"MACE, Kid Yugi, Izi, Franco126","TUTTO FUORI CONTROLLO ൵ (con Franco 126, Kid Yugi, Izi)",Universal Music Italia srL.,13,-1,1,2140581,IT,Italy,Q2,2024
14,spotify:track:49R1F3rIdSzuPk7AcHi6d1,Angelina Mango,la noia,Latarma S.r.l.,4,11,10,2085243,IT,Italy,Q2,2024
15,spotify:track:2aptSWAkwTLva4188FFrjE,Alfa,vai!,Artist First,9,15,10,2079766,IT,Italy,Q2,2024
16,spotify:track:4cWrKV5SN7AknqPy4ryBDG,Ghali,Casa Mia,Warner Music,3,9,10,2035799,IT,Italy,Q2,2024
17,spotify:track:5wU2NUt1pSAeTIWfXnRRkQ,"Tony Effe, Sfera Ebbasta, Geolier",PILLOLE (feat. Sfera Ebbasta & Geolier),Universal Music Italia srL.,5,13,4,1921683,IT,Italy,Q2,2024
18,spotify:track:53AWZCqbx6kIPsVgSNYn92,"MACE, Tony Boy, Guè, Noyz Narcos","PRAISE THE LORD ☥ (con Guè, Noyz Narcos, Tony Boy)",Universal Music Italia srL.,18,-1,1,1738290,IT,Italy,Q2,2024
19,spotify:track:2GxrNKugF82CnoRFbQfzPf,Artemas,i like the way you kiss me,Artemas,19,28,3,1723578,IT,Italy,Q2,2024
20,spotify:track:11HeOLoW2cnWZzGHWnllYq,"Elmatadormc7, Nuova Scena",EL MATADOR (From the Netflix Rap Show “Nuova Scena”),Netflix Music,14,14,6,1683552,IT,Italy,Q2,2024
21,spotify:track:2Y3gIiYfcphPCPNYuQDMph,Icy Subzero,I CAN FLY,Columbia,21,55,3,1618599,IT,Italy,Q2,2024
22,spotify:track:2HIv4bKTCULRZ2eZIkVB3N,"Tony Effe, Lazza, Capo Plaza",HONEY (feat. Lazza & Capo Plaza),Universal Music Italia srL.,8,16,4,1608571,IT,Italy,Q2,2024
23,spotify:track:1kKccj5wYXTj3gTpUIMoac,"bnkr44, Pino D'Angiò",MA CHE IDEA (feat. Pino D'Angiò),Universal Music Italia srL.,21,21,9,1563743,IT,Italy,Q2,2024
24,spotify:track:6YB8rH5Lr340A4ps8eV7hw,Kid Yugi,Lilith,Universal Music Italia srL.,8,18,6,1534964,IT,Italy,Q2,2024
25,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",19,19,11,1480231,IT,Italy,Q2,2024
26,spotify:track:60NDVF7fFIq13aO9rIN80c,The Kolors,UN RAGAZZO UNA RAGAZZA,Warner Music,7,17,10,1472704,IT,Italy,Q2,2024
27,spotify:track:2cpZJsQFxwHvBF0KB5dCaB,Gazzelle,Tutto Qui,Warner Music,6,25,10,1425131,IT,Italy,Q2,2024
28,spotify:track:1F2rElyIiwgnq3TM2LN3ag,Emma,APNEA,Universal Music Italia srL.,13,24,10,1359684,IT,Italy,Q2,2024
29,spotify:track:5mQTzYTDDob48mOP3U9k7Q,Irama,Tu No,Warner Music,5,22,10,1355066,IT,Italy,Q2,2024
30,spotify:track:6KM80DJGk9gehJMDmKuzfv,CLARA,DIAMANTI GREZZI,Warner Music,11,26,10,1299785,IT,Italy,Q2,2024
31,spotify:track:6gkj8ArfOiHKNHhQkzYv0Y,"MACE, Izi, centomilacarie, Gemitaiz","METEORE Ⳣ (con Gemitaiz, Izi, centomilacarie)",Universal Music Italia srL.,31,-1,1,1292994,IT,Italy,Q2,2024
32,spotify:track:3ybXr8SkOEVUhtKFb8lYwe,"MACE, Marco Mengoni, Frah Quintale, Gemitaiz","FUOCO DI PAGLIA ঌ (con Marco Mengoni, Frah Quintale, Gemitaiz)",Universal Music Italia srL.,32,-1,1,1278145,IT,Italy,Q2,2024
33,spotify:track:01XexSX2HDgVDxnnHEBblB,"Olly, Juli",Devastante,Epic,33,33,5,1254669,IT,Italy,Q2,2024
34,spotify:track:0AxRJk8LTx7w4xQWw9NIFF,Tony Effe,ICON,Universal Music Italia srL.,21,32,4,1251378,IT,Italy,Q2,2024
35,spotify:track:5WssaPhjCCUFBMk9PpnHYj,"Sfera Ebbasta, Elodie",Anche Stasera,Universal Music Italia srL.,5,34,21,1244738,IT,Italy,Q2,2024
36,spotify:track:52eHiUKvh9btZMY8M3JD03,Capo Plaza,Acqua Passata,Warner Music,13,31,5,1223045,IT,Italy,Q2,2024
37,spotify:track:4hGOZFnihN22IsswyRpueW,"MACE, Izi, Ernia, Tony Boy, Astro","LUMIERE ᯤ (con Izi, Ernia, Tony Boy, Astro)",Universal Music Italia srL.,37,-1,1,1211811,IT,Italy,Q2,2024
38,spotify:track:3Cz3hSSN3lwOtGXWuLo0cr,Ricchi E Poveri,Ma non tutta la vita,DM Produzioni licensed to Carosello Records,11,23,10,1194662,IT,Italy,Q2,2024
39,spotify:track:6bN41HjY008ggroMFxNLaa,"Sfera Ebbasta, Geolier, Simba La Rue, Baby Gang",Calcolatrici,Universal Music Italia srL.,1,29,21,1190134,IT,Italy,Q2,2024
40,spotify:track:6KJ57PY7fIIRlaweLnNbXj,"Elmatadormc7, Nuova Scena",Maliciosa (From the Netflix Rap Show “Nuova Scena”),Netflix Music,31,44,6,1178932,IT,Italy,Q2,2024
41,spotify:track:6uN0PQk9GLI4ze5Vr9hOX3,"Tony Effe, Simba La Rue",CARRARA (feat. Simba La Rue),Universal Music Italia srL.,13,27,4,1162222,IT,Italy,Q2,2024
42,spotify:track:20bTkdvyWZjO4ORHmzXQR4,"Takagi & Ketra, Shiva, ANNA, Geolier","EVERYDAY (feat. Shiva, ANNA, Geolier)",Columbia,1,35,26,1121931,IT,Italy,Q2,2024
43,spotify:track:6UKPNShrYDQE32SBkrjfTj,"Le-one, VTR",ADDO STAJE - Ride it RMX,Epic,43,83,3,1121154,IT,Italy,Q2,2024
44,spotify:track:05wb6MEyJeG2z1MVCIXxC8,"Sfera Ebbasta, Marracash",15 Piani,Universal Music Italia srL.,1,37,21,1073183,IT,Italy,Q2,2024
45,spotify:track:27sveRwlAkrG0lKGMKA4of,"Mahmood, Geolier",PERSONALE (feat. Geolier),Universal Music Italia srL.,42,42,5,1037452,IT,Italy,Q2,2024
46,spotify:track:2gGq8fqoGuKpCjuV7p2dd3,"Massimo Pericolo, Emis Killa",Moneylove (feat. Emis Killa),Epic,1,38,19,1034972,IT,Italy,Q2,2024
47,spotify:track:3qhlB30KknSejmIvZZLjOD,Djo,End of Beginning,Djo,40,41,6,1033727,IT,Italy,Q2,2024
48,spotify:track:644oTknCDmxS3O8ZQWqt3Q,"Rhove, Sfera Ebbasta, Jul","Amore Mio (feat. Sfera Ebbasta, Jul)",Universal Music Italia srL.,30,30,2,1033508,IT,Italy,Q2,2024
49,spotify:track:5omIW7YOPhA6CULhkdz6jE,"Tedua, Baby Gang, Kid Yugi",Paradiso Artificiale (feat. Baby Gang & Kid Yugi),Epic,2,36,45,1030281,IT,Italy,Q2,2024
50,spotify:track:41sQhmjhPRrMv8jFKzJTRV,"Rhove, ANNA",Petit Fou Fou (feat. ANNA),Universal Music Italia srL.,3,40,17,1020148,IT,Italy,Q2,2024
1,spotify:track:19DHPlTC2gx1j4jrFzNbwL,ANNA,30ºC,Universal Music Italia srL.,1,1,6,5426901,IT,Italy,Q3,2024
2,spotify:track:2Q4Z2js0C6DDUVc7GuLGdF,"Tony Effe, Gaia",SESSO E SAMBA (feat. Gaia),Universal Music Italia srL.,1,2,7,4985996,IT,Italy,Q3,2024
3,spotify:track:4ZRVI6xwgbjgW5SgJB468n,"ANNA, Artie 5ive",I LOVE IT (feat. Artie 5ive),Universal Music Italia srL.,3,7,2,4000492,IT,Italy,Q3,2024
4,spotify:track:7kS2AVRk5Yj6BTj8PyJFfC,Ghali,Paprika,Warner Music,2,3,9,2946016,IT,Italy,Q3,2024
5,spotify:track:0GgIXlhkacCRh30t2Se92q,"Fedez, Emis Killa",SEXY SHOP,Warner Music,3,6,6,2906882,IT,Italy,Q3,2024
6,spotify:track:0lXVWzLwDnKB7Ro5p0AJPg,"Rose Villain, Guè",COME UN TUONO (feat. Guè),Warner Music,1,5,18,2866270,IT,Italy,Q3,2024
7,spotify:track:6XjDF6nds4DE2BBbagZol6,"FloyyMenor, Cris MJ",Gata Only,FloyyMenor under exclusive license to UnitedMasters LLC,2,8,18,2672527,IT,Italy,Q3,2024
8,spotify:track:7sj9VfVtmcEZBDbRAsVXWY,"ANNA, Niky Savage",TT LE GIRLZ (feat. Niky Savage),Universal Music Italia srL.,8,20,2,2480028,IT,Italy,Q3,2024
9,spotify:track:4I2SWtTgB08SICbqN6983B,"ANNA, Lazza",BBE (feat. Lazza),Universal Music Italia srL.,4,4,9,2329544,IT,Italy,Q3,2024
10,spotify:track:69VAE3LA7jn5rGAsdflMOS,"Geolier, Poison Beatz",EL PIBE DE ORO,Warner Music,5,12,9,2300619,IT,Italy,Q3,2024
11,spotify:track:5LDmD4cFF0C8BCf3tVvyBW,"Tedua, Annalisa",Beatrice (feat. Annalisa),Epic,1,13,7,2286956,IT,Italy,Q3,2024
12,spotify:track:5GZupy8zByqFmXvpwZ4JOC,"Tananai, Annalisa",STORIE BREVI,Universal Music Italia srL.,12,17,5,2218464,IT,Italy,Q3,2024
13,spotify:track:1IkzT4wzFJRbFOmKOSqTen,"Geolier, Takagi & Ketra, Dat Boi Dee",EPISODIO D'AMORE,Warner Music,13,14,5,2184792,IT,Italy,Q3,2024
14,spotify:track:0ZjxK3xSqyFEDKMMnA7fyl,Tony Effe,MIU MIU,Universal Music Italia srL.,1,11,17,2122591,IT,Italy,Q3,2024
15,spotify:track:1qexrlq05Ak4NCthyLOhbd,"ANNA, Guè",BIKINI (feat. Guè),Universal Music Italia srL.,10,10,2,1997695,IT,Italy,Q3,2024
16,spotify:track:3TI7sMXWt5lu89VGCa7q1k,"ANNA, Tony Boy, thasup",ABC (feat. Tony Boy & thasup),Universal Music Italia srL.,9,9,2,1991647,IT,Italy,Q3,2024
17,spotify:track:5oJVfPUHsD7A8bZtKVqgL2,"Geolier, Ultimo, Takagi & Ketra",L'ULTIMA POESIA (feat. Ultimo),Warner Music,2,16,16,1976004,IT,Italy,Q3,2024
18,spotify:track:2mU3I4jfQp1K14JO2PmmQA,"Tony Effe, Bresh, Tedua",DOPO LE 4 (feat. Bresh & Tedua),Universal Music Italia srL.,1,19,17,1851495,IT,Italy,Q3,2024
19,spotify:track:7Isi6whc5DD6A5wH5nqyUw,Mahmood,RA TA TA,Universal Music Italia srL.,19,28,4,1830367,IT,Italy,Q3,2024
20,spotify:track:3zp0YPZ5jA8XS9UPmA3O5j,"AVA, Mida, VillaBanks",BACIO DI GIUDA (feat. Mida & VillaBanks),Warner Music,15,21,4,1787673,IT,Italy,Q3,2024
21,spotify:track:01XexSX2HDgVDxnnHEBblB,"Olly, Juli",Devastante,Epic,9,18,18,1787131,IT,Italy,Q3,2024
22,spotify:track:50okpBf3MvXr4FyWB6jJIK,Bresh,Torcida,Epic,12,22,9,1717268,IT,Italy,Q3,2024
23,spotify:track:49tdZnvKAnJP6Xb3PUucPD,Coma_Cose,MALAVITA,Warner Music,23,35,8,1633796,IT,Italy,Q3,2024
24,spotify:track:4z9xPVz2Sii4dhM7yhxOpj,"Geolier, Sfera Ebbasta, Dardust",IO T’O GIUR’ (feat. Sfera Ebbasta),Warner Music,7,15,5,1614205,IT,Italy,Q3,2024
25,spotify:track:1A1xTBtNnJ09JNINiLjdOK,Ultimo,ALTROVE,Ultimo Records,19,27,9,1474031,IT,Italy,Q3,2024
26,spotify:track:1i0oabK4KhsbIJr029XStL,"Rhove, Capo Plaza",Alé (feat. Capo Plaza),Universal Music Italia srL.,21,31,15,1465757,IT,Italy,Q3,2024
27,spotify:track:5bXgMzxuNymWhpwkgvYn4O,Lazza,100 MESSAGGI,Universal Music Italia srL.,1,26,20,1408197,IT,Italy,Q3,2024
28,spotify:track:0kcXZMVoH1q923xLM9OKf6,Elodie,Black Nirvana,Universal Music Italia srL.,27,36,6,1401717,IT,Italy,Q3,2024
