rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,country_code,country_name,quarter,year
34,spotify:track:19DHPlTC2gx1j4jrFzNbwL,ANNA,30ºC,Universal Music Italia srL.,1,24,32,847372,IT,Italy,Q1,2025
35,spotify:track:6MQYhSIrh9vwztmM6mwkzQ,"Kid Yugi, Night Skinny, Artie 5ive",Porto il Commerciale (feat. Artie 5ive),Universal Music Italia srL.,35,38,40,839490,IT,Italy,Q1,2025
36,spotify:track:5EPfp1edrw1vgxriqxLTlD,RRARI DAL TACCO,CAFFÈ AMARO,Universal Music Italia srL.,36,61,5,829023,IT,Italy,Q1,2025
37,spotify:track:7BeZyW4hVjeCocSLwDrCME,"Geolier, Michelangelo","I P’ ME, TU P’ TE",Warner Music,1,36,49,823533,IT,Italy,Q1,2025
38,spotify:track:13wkp4Ph4UNAVPwf9B04l8,Marracash,VITTIMA,Universal Music Italia srL.,6,33,4,811478,IT,Italy,Q1,2025
39,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,39,51,34,772050,IT,Italy,Q1,2025
40,spotify:track:30yZdVYOfemHG7uuntz7HH,ANNA,TONIGHT,Universal Music Italia srL.,30,42,28,771064,IT,Italy,Q1,2025
41,spotify:track:5HWWpSsNnlc2Kyh5QLrq1W,Tananai,RAGNI,Universal Music Italia srL.,16,49,18,765104,IT,Italy,Q1,2025
42,spotify:track:3o9OeBX0vgh51r15Ta7Dok,"CoCo, Geolier, Startuffo, D-Ross",Video hot (feat. Geolier),Warner Music,15,40,9,757570,IT,Italy,Q1,2025
43,spotify:track:3EJSUFQGUaTm4Km2Zri1Zp,"Juli, Emma, Olly",HO VOGLIA DI TE,Universal Music Italia srL.,15,45,30,733725,IT,Italy,Q1,2025
44,spotify:track:3zjwZqLebYTDvRS2RJH5Be,"ANNA, Sillyelly",HELLO KITTY (feat. Sillyelly),Universal Music Italia srL.,15,35,28,733577,IT,Italy,Q1,2025
45,spotify:track:6OCnAtM8oa0JymErlTYXxG,"Astro, ANNA",1 MOMENTO (feat. ANNA),Warner Music,6,37,14,719174,IT,Italy,Q1,2025
46,spotify:track:42wdz3j7gstgUuhoFLCXqd,FloyyMenor,PELIGROSA,FloyyMenor under exclusive license to UnitedMasters LLC,41,48,20,714708,IT,Italy,Q1,2025
47,spotify:track:2wpSLqGcN5KXVeAGdAnQd0,"Ornella Vanoni, Jack Sani",Sant'allegria - Jack Sani Remix,NAR International,34,34,20,714482,IT,Italy,Q1,2025
48,spotify:track:5EeDZPNPIjEtEZsHMkX1m7,Kid Yugi,Donna,Universal Music Italia srL.,3,83,11,694148,IT,Italy,Q1,2025
49,spotify:track:3Npk1eTTxSkRNYet4PW2yY,"thasup, Mara Sattei",POSTO MIO,Thasup s.r.l.,27,53,4,685626,IT,Italy,Q1,2025
50,spotify:track:4ObR0HIDnDfycaxGTALioH,"Geolier, Dat Boi Dee",CHE SOLE OGGI,Warner Music,15,77,7,684136,IT,Italy,Q1,2025
1,spotify:track:7i0zYckMTyvLyKAFxfOKIS,Artie 5ive,SOGNO AMERICANO,Warner Music,1,2,2,3081070,IT,Italy,Q2,2025
2,spotify:track:5pNm9cYzWaAtoihxILG3cw,"Olly, Juli",Balorda nostalgia,Epic,1,1,9,3009560,IT,Italy,Q2,2025
3,spotify:track:25VdEndwyUDs0DbpfCMfKD,Achille Lauro,Incoscienti Giovani,Warner Music,2,3,9,2315933,IT,Italy,Q2,2025
4,spotify:track:5tOBPD3zL9kWpeELqkzwJC,Giorgia,LA CURA PER ME,Epic,2,4,9,2006067,IT,Italy,Q2,2025
5,spotify:track:1mErhpOIVgy2JPLO7KlI60,Artie 5ive,FW/SS25 (Freestyle),Warner Music,5,5,2,2005825,IT,Italy,Q2,2025
6,spotify:track:6bfy5e5jWNcNSFAJzsMPED,Fedez,BATTITO,Warner Music,2,6,9,1824036,IT,Italy,Q2,2025
7,spotify:track:0IkOUXIMztRh6yBAPD1OzF,"Artie 5ive, Kid Yugi",PIETÀ (feat. Kid Yugi),Warner Music,7,7,2,1766489,IT,Italy,Q2,2025
8,spotify:track:06ZV0oxrmuVf6rThhGtxxy,The Kolors,TU CON CHI FAI L'AMORE,Warner Music,8,11,9,1543873,IT,Italy,Q2,2025
9,spotify:track:4PBn4zkgReSPmM41RYijJM,"Luchè, Shiva, Tony Boy","Anno Fantastico (feat. Shiva, Tony Boy)",Warner Music,5,12,3,1510007,IT,Italy,Q2,2025
10,spotify:track:4RTMLSmkfK9kqKlmTPGRzo,Bresh,La tana del granchio,Epic,6,9,9,1504243,IT,Italy,Q2,2025
11,spotify:track:7dLecVXQzVbesjot2h55Rc,Gaia,CHIAMO IO CHIAMI TU,Columbia,10,14,9,1441592,IT,Italy,Q2,2025
12,spotify:track:6wZ7mF7MuHAWQscy6tKjp7,Rose Villain,fuorilegge,Warner Music,5,8,9,1431122,IT,Italy,Q2,2025
13,spotify:track:2L16IuIQgLL1HupWGN4F4t,Cesare Cremonini,Ora che non ho più te,Universal Music Italia srL.,1,16,29,1410738,IT,Italy,Q2,2025
14,spotify:track:0fPhrbZJqHbmsuV2RQbeSB,Coma_Cose,CUORICINI,Warner Music,9,21,9,1351720,IT,Italy,Q2,2025
15,spotify:track:4GkgNC3bpLqXyuxWvlNfKI,"Guè, Rose Villain",Oh Mamma Mia (feat. Rose Villain),Universal Music Italia srL.,2,20,13,1328582,IT,Italy,Q2,2025
16,spotify:track:5nFyfjGy6AMZqkW0OMUWJJ,"Olly, Angelina Mango, Juli",Per due come noi,Epic,1,18,31,1290466,IT,Italy,Q2,2025
17,spotify:track:3sK8wGT43QFpWrvNQsrQya,Bad Bunny,DtMF,Rimas Entertainment LLC.,1,19,13,1281319,IT,Italy,Q2,2025
18,spotify:track:34EclK5pWi2OqUz5cDm2X2,Lucio Corsi,Volevo essere un duro,Universal Music Italia srL. (Sugar),3,17,9,1244699,IT,Italy,Q2,2025
19,spotify:track:5M8Z823Sb2BhMpecHksN0T,Serena Brancale,ANEMA E CORE,Warner Music,11,29,9,1234153,IT,Italy,Q2,2025
20,spotify:track:4X4R6qsIicxIQIFbnDcJLO,"Olly, Juli",Scarabocchi,Epic,4,23,24,1233002,IT,Italy,Q2,2025
21,spotify:track:177cKZBT80QEPlrSS4nLw9,"Shablo, Guè, Joshua, Tormento","La Mia Parola (feat. Guè, Joshua, Tormento)",Universal Music Italia srL.,6,15,9,1226053,IT,Italy,Q2,2025
22,spotify:track:5MJc4IVIt17xEt6angtZcq,Lazza,BUIO DAVANTI,Universal Music Italia srL.,3,26,29,1211963,IT,Italy,Q2,2025
23,spotify:track:41lOxc6ARYZPXpKeMWcHsD,Pinguini Tattici Nucleari,Islanda,Epic,1,27,21,1201621,IT,Italy,Q2,2025
24,spotify:track:1QcmAp6Ev2HuYxKujUwnw0,Alfa,il filo rosso,Artist First,2,32,25,1162925,IT,Italy,Q2,2025
25,spotify:track:2BptnzpcLO9NAdNdKh2rZy,Rkomi,il ritmo delle cose.,Universal Music Italia srL.,10,24,9,1102879,IT,Italy,Q2,2025
26,spotify:track:6MlIhakM4I7fZa2iLpijrr,Noemi,Se t'innamori muori,Columbia,16,30,9,1079226,IT,Italy,Q2,2025
27,spotify:track:2WiYCsnOxE29r8Y8gV9aVA,Sarah Toscano,Amarcord,Warner Music,17,36,9,1073565,IT,Italy,Q2,2025
28,spotify:track:5niBKNtMNJTSPLTCBTc3wr,Jovanotti,Un mondo a parte,Universal Music Italia srL.,28,39,8,1045943,IT,Italy,Q2,2025
29,spotify:track:1ej2NcW0CHnscPp1RZpr1V,"Olly, Juli",Devastante,Epic,9,34,57,1003615,IT,Italy,Q2,2025
30,spotify:track:234fOFiPU3zFTgkPNg5nX5,Irama,Lentamente,Warner Music,14,35,9,1000288,IT,Italy,Q2,2025
31,spotify:track:5SnMK1oThJv22NFumoKVw4,"RRARI DAL TACCO, Kid Yugi",BIANCA (feat. Kid Yugi),Universal Music Italia srL.,1,41,11,969133,IT,Italy,Q2,2025
32,spotify:track:5TFD2bmFKGhoCRbX61nXY5,Bad Bunny,NUEVAYoL,Rimas Entertainment LLC.,3,44,14,958143,IT,Italy,Q2,2025
33,spotify:track:2gI2IA7QGtzKZKuahon3W1,Achille Lauro,Amore Disperato,Warner Music,5,42,29,956916,IT,Italy,Q2,2025
34,spotify:track:0V780obZeM832e7Rx5rAui,Artie 5ive,MONTECARLO,Warner Music,10,10,2,955338,IT,Italy,Q2,2025
35,spotify:track:6cGhVnQAJRxGVsltCU06vF,Guè,Vibe,Universal Music Italia srL.,4,43,13,950358,IT,Italy,Q2,2025
36,spotify:track:3LPLRNr58Z9Pn0clnEtkXb,Doechii,Anxiety,Top Dawg Entertainment/Capitol Records,19,40,5,938043,IT,Italy,Q2,2025
37,spotify:track:1oHT9T42XDgyL2cOWEkfXu,Elodie,Mi Ami Mi Odi,Universal Music Italia srL.,37,-1,1,890354,IT,Italy,Q2,2025
38,spotify:track:5iQFM9o3ndzSMd8r5n11AU,Artie 5ive,TU,Warner Music,31,31,2,882042,IT,Italy,Q2,2025
39,spotify:track:4DnrAI8WyUY6gkOwl8GlPN,"Alleh, Yorghaki",capaz (merengueton),CONMUER LLC,39,60,13,878840,IT,Italy,Q2,2025
40,spotify:track:2DkiFEQ1ihXcYKaIRsfGFp,Marracash,LEI,Universal Music Italia srL.,1,57,17,874132,IT,Italy,Q2,2025
41,spotify:track:1RZQfURtYA7RYzontyWTI5,"Guè, Artie 5ive",Akrapovič (feat. Artie 5ive),Universal Music Italia srL.,4,46,13,873451,IT,Italy,Q2,2025
42,spotify:track:5ITV0zqzjOYfFWpW0xBmRa,"WizTheMc, bees & honey",Show Me Love,Bamboo Artists,42,70,5,860513,IT,Italy,Q2,2025
43,spotify:track:3IPv7M45EB2kDthF7JHpHV,"Artie 5ive, Tony Boy",BRAZY (feat. Tony Boy),Warner Music,13,13,2,828305,IT,Italy,Q2,2025
44,spotify:track:4MtjrbmBKdYRMTyEHqOUmM,Marracash,GLI SBANDATI HANNO PERSO,Universal Music Italia srL.,2,51,17,828282,IT,Italy,Q2,2025
45,spotify:track:76WVRLJz4mvh7PaXkl0dW1,"Artie 5ive, Capo Plaza",ARE U CRAZY? (feat. Capo Plaza),Warner Music,22,22,2,825159,IT,Italy,Q2,2025
46,spotify:track:75Y6WgUldQN8mipAVLy8KJ,"Olly, Juli",Quei ricordi là,Epic,15,48,24,808797,IT,Italy,Q2,2025
47,spotify:track:2RkZ5LkEzeHGRsmDqKwmaJ,Alex Warren,Ordinary,Atlantic Records,47,91,3,808068,IT,Italy,Q2,2025
48,spotify:track:2esZG2XFtuoWWA9AfDvSxy,"FloyyMenor, Cris MJ",Gata Only,FloyyMenor under exclusive license to UnitedMasters LLC,2,77,57,806793,IT,Italy,Q2,2025
49,spotify:track:6WatFBLVB0x077xWeoVc2k,KAROL G,Si Antes Te Hubiera Conocido,Bichota/Interscope Records,5,59,41,801096,IT,Italy,Q2,2025
50,spotify:track:5pYy054Wcuj9CFdDIxZSVU,"Olly, Juli",Menomale che c'è il mare,Epic,35,52,33,800236,IT,Italy,Q2,2025
1,spotify:track:2bT6QX29M7GLSuTDSirwaS,ANNA,DÉSOLÉE,Universal Music Italia srL.,1,1,4,2789290,IT,Italy,Q3,2025
2,spotify:track:6iOndD4OFo7GkaDypWQIou,"W Sound, Beéle, Ovy On The Drums",La Plena - W Sound 05,WEA Latina,1,2,14,2320372,IT,Italy,Q3,2025
3,spotify:track:7oJtUqvumujVKarcXa1SPj,"Alfa, Manu Chao",A me mi piace,Radio Bemba,2,3,9,2135748,IT,Italy,Q3,2025
4,spotify:track:0jkAr7eZsvWDLYiQCfaxak,"Sfera Ebbasta, Shiva",NEON,Universal Music Italia srL.,1,4,13,1865617,IT,Italy,Q3,2025
5,spotify:track:18phYWPlfxvF9jmUVwkb4c,"Serena Brancale, Alessandra Amoroso",SERENATA,Warner Music,5,9,6,1745624,IT,Italy,Q3,2025
6,spotify:track:4Cd1cCCqG3nlf07i5A0IPH,"Elodie, Sfera Ebbasta, Rvssian",Yakuza,Universal Music Italia srL.,6,7,2,1662218,IT,Italy,Q3,2025
7,spotify:track:5wpNF7XLTW4gLyU0NjVOL8,"Pinguini Tattici Nucleari, Max Pezzali",Bottiglie Vuote (feat. Max Pezzali),Epic,6,6,13,1603225,IT,Italy,Q3,2025
8,spotify:track:5bhYjElbPmm2FyB0PxP8Wd,Luchè,Nessuna,Warner Music,2,5,8,1596075,IT,Italy,Q3,2025
9,spotify:track:23iWOv9jw8F5zEe550CZa0,"Fabri Fibra, Tredici Pietro",Che Gusto C'è (feat. Tredici Pietro),Epic,6,8,7,1512692,IT,Italy,Q3,2025
10,spotify:track:2SvLptBWezeSPSpfhL4XC7,"Fedez, CLARA",SCELTE STUPIDE,Warner Music,10,10,10,1422387,IT,Italy,Q3,2025
11,spotify:track:4DnrAI8WyUY6gkOwl8GlPN,"Alleh, Yorghaki",capaz (merengueton),CONMUER LLC,11,12,26,1287311,IT,Italy,Q3,2025
12,spotify:track:1gIahX2xZu1ir2qLmALtUc,Annalisa,Maschio,Warner Music,12,14,9,1237097,IT,Italy,Q3,2025
13,spotify:track:7vc09IDmFH0MfyPYHPEWRM,Achille Lauro,AMOR,Warner Music,6,11,12,1227053,IT,Italy,Q3,2025
14,spotify:track:0xju4u3DFjOy1fhITDPZ6B,"Olly, Juli",Depresso fortunato,Epic,11,18,7,1211997,IT,Italy,Q3,2025
15,spotify:track:311m4sWQq8MZZROimkSGF7,"Luchè, Geolier",Ginevra (feat. Geolier),Warner Music,1,19,8,1207108,IT,Italy,Q3,2025
16,spotify:track:0adrbI6meVUfb7BLAYuIg0,"333 Mob, Lazza, Low Kidd",AMICI COME PRIMA,Warner Music,16,-1,1,1202269,IT,Italy,Q3,2025
17,spotify:track:25idOmfSOCGGdgPhw9iCRm,Cesare Cremonini,Ora che non ho più te,Universal Music Italia srL.,1,17,42,1185891,IT,Italy,Q3,2025
18,spotify:track:5pNm9cYzWaAtoihxILG3cw,"Olly, Juli",Balorda nostalgia,Epic,1,21,22,1171835,IT,Italy,Q3,2025
19,spotify:track:7ue5uvozLbamg0rjS65FeT,"Fred De Palma, Baby Gang",SEXY RAVE (feat. Baby Gang),Warner Music,18,20,11,1136414,IT,Italy,Q3,2025
20,spotify:track:6egoHbUsVKNxMUmsdOsstx,"Cesare Cremonini, Elisa",Nonostante Tutto (feat. Elisa),Universal Music Italia srL.,20,24,13,1129529,IT,Italy,Q3,2025
21,spotify:track:2RkZ5LkEzeHGRsmDqKwmaJ,Alex Warren,Ordinary,Atlantic Records,12,26,16,1032920,IT,Italy,Q3,2025
22,spotify:track:6LImxPnj3U9EncraLOZ7j1,"Capo Plaza, Bresh, Tony Effe",Non Basta Mai (feat. Bresh & Tony Effe),Warner Music,8,13,4,1028513,IT,Italy,Q3,2025
23,spotify:track:3sK8wGT43QFpWrvNQsrQya,Bad Bunny,DtMF,Rimas Entertainment LLC.,1,29,26,1023718,IT,Italy,Q3,2025
24,spotify:track:3l4KzIHsh002W3evllH3EF,Achille Lauro,Incoscienti Giovani,Warner Music,2,27,22,1022337,IT,Italy,Q3,2025
25,spotify:track:7nl18LJP7p5c6NTQtcdusF,"Bresh, Tedua",Capo Horn (feat. Tedua),Epic,8,15,5,1019743,IT,Italy,Q3,2025
26,spotify:track:4HDX2Orm48gaWCyg9F5ZAs,Ultimo,BELLA DAVVERO,Ultimo Records,13,44,12,981735,IT,Italy,Q3,2025
27,spotify:track:2DkiFEQ1ihXcYKaIRsfGFp,Marracash,LEI,Universal Music Italia srL.,1,28,30,971533,IT,Italy,Q3,2025
28,spotify:track:2aJW4z2EoahGBpU3asFclE,"Luchè, Sfera Ebbasta, Simba La Rue","Miami Vice (feat. Sfera Ebbasta, Simba La Rue)",Warner Music,8,32,8,957189,IT,Italy,Q3,2025
29,spotify:track:5TFD2bmFKGhoCRbX61nXY5,Bad Bunny,NUEVAYoL,Rimas Entertainment LLC.,3,33,27,930253,IT,Italy,Q3,2025
30,spotify:track:7i0zYckMTyvLyKAFxfOKIS,Artie 5ive,SOGNO AMERICANO,Warner Music,1,30,15,903046,IT,Italy,Q3,2025
31,spotify:track:0Pq53cPG2DSuPXABoZrYes,BLANCO,Piangere a 90,Universal Music Italia srL.,1,31,9,868621,IT,Italy,Q3,2025
32,spotify:track:0ffAQDy0hadsOsYycajB8u,"Tony Boy, Shiva",Società (feat. Shiva),Warner Music,16,16,2,865354,IT,Italy,Q3,2025
33,spotify:track:1QcmAp6Ev2HuYxKujUwnw0,Alfa,il filo rosso,Artist First,2,40,38,863503,IT,Italy,Q3,2025
34,spotify:track:5MJc4IVIt17xEt6angtZcq,Lazza,BUIO DAVANTI,Universal Music Italia srL.,3,45,42,861986,IT,Italy,Q3,2025
35,spotify:track:7bozAK8PtroF5owUL01coy,"Marco Mengoni, Sayf, Rkomi",Sto bene al mare (feat. Sayf & Rkomi),Epic,35,36,4,860991,IT,Italy,Q3,2025
36,spotify:track:0JiJbbKU6RTYJXMBI34UzM,Pinguini Tattici Nucleari,Islanda,Epic,1,35,34,842390,IT,Italy,Q3,2025
37,spotify:track:0V5wQoMnbw7YvGjIjVVVkS,Bresh,Umore marea,Epic,12,34,9,840436,IT,Italy,Q3,2025
38,spotify:track:2eJJMK4v39nVLSYd72Fuj9,"Slings, Finesse, Shiva, Guè",Don't Stop It (feat. Shiva & Guè),Epic Local,34,39,4,832579,IT,Italy,Q3,2025
39,spotify:track:3FrbT8aqk9xHtTfQc9Z3IR,"Sfera Ebbasta, Shiva",VVS CARTIER,Universal Music Italia srL.,8,41,13,825655,IT,Italy,Q3,2025
40,spotify:track:0GeIXUfthmnfMLfPRdDiVt,BLANCO,Maledetta Rabbia,Universal Music Italia srL.,33,43,3,823177,IT,Italy,Q3,2025
41,spotify:track:00URgxWgyVoybGLhhmKr7g,"Baby Gang, Omega, Higashi, Roberto Ferrante",Tu Me Quieres - Prod. by Higashi x Roberto Ferrante,Baby Gang / Planet Records [Powered by Planet Distribution],10,42,43,821158,IT,Italy,Q3,2025
42,spotify:track:0Jnatpmn5qwvwUC4FSUXMq,"Tony Boy, FT Kings, Sadturs, KIID, Simba La Rue",Oppio (feat. Simba La Rue),Warner Music,22,22,2,811434,IT,Italy,Q3,2025
43,spotify:track:6KfwIpX0Xo0lelmuUOnyZV,"Elodie, Marracash",Margarita (con Marracash),Universal Music Italia srL.,7,38,79,809741,IT,Italy,Q3,2025
44,spotify:track:6D6tK55Dywt5qtJeUvQtVO,Tony Boy,2000 Pensieri,Warner Music,23,23,2,801352,IT,Italy,Q3,2025
45,spotify:track:0MLu1cFYL4ikdRTdasCQT9,"Shablo, Geolier, Sfera Ebbasta",M' Manc (con Geolier & Sfera Ebbasta),Universal Music Italia srL.,1,47,214,749322,IT,Italy,Q3,2025
46,spotify:track:6lrlFMu06aGPDH0phlCnct,Zero Assoluto,Per dimenticare,Lasugo S.r.l.,46,60,43,748900,IT,Italy,Q3,2025
47,spotify:track:6CvJtmzjDkWCeGt4nT2l1O,The Kolors,PRONTO COME VA,Warner Music,47,62,8,743848,IT,Italy,Q3,2025
48,spotify:track:5nFyfjGy6AMZqkW0OMUWJJ,"Olly, Angelina Mango, Juli",Per due come noi,Epic,1,50,44,739057,IT,Italy,Q3,2025
49,spotify:track:1ej2NcW0CHnscPp1RZpr1V,"Olly, Juli",Devastante,Epic,9,53,70,731874,IT,Italy,Q3,2025
50,spotify:track:1GeweuM7QfxQc2HmLWMfEJ,Elodie,Mi Ami Mi Odi,Universal Music Italia srL.,37,49,14,724921,IT,Italy,Q3,2025
1,spotify:track:0rjVRGqVuNwnGCxwBkBZXd,"Ernia, Kid Yugi",FELLINI (feat. Kid Yugi),Universal Music Italia srL.,1,1,3,2568849,IT,Italy,Q4,2025
2,spotify:track:1VX2LLBpUPS2QJVou4WGz3,"Olly, Juli",Questa domenica,Epic,1,2,6,2197055,IT,Italy,Q4,2025
3,spotify:track:6DhMZVuD6TH0jd4bMNChCU,Ernia,PER TE,Universal Music Italia srL.,3,3,3,1731494,IT,Italy,Q4,2025
4,spotify:track:0pjqXWOiT5xMh2ua6sq4dl,"Olly, Juli",Così così,Epic,4,4,2,1592312,IT,Italy,Q4,2025
5,spotify:track:1QMGYNbDtHIRzDMKugpg7t,"Olly, Juli",Balorda nostalgia,Epic,1,5,35,1482917,IT,Italy,Q4,2025
6,spotify:track:2smcrTWrF4aEbuHz60x03f,"22simba, Marracash",Fanculo (feat. Marracash),Universal Music Italia srL.,6,-1,1,1465702,IT,Italy,Q4,2025
7,spotify:track:1ej2NcW0CHnscPp1RZpr1V,"Olly, Juli",Devastante,Epic,7,11,83,1435850,IT,Italy,Q4,2025
8,spotify:track:1dosSsKwYF7hoQA2kuu6wI,Taylor Swift,The Fate of Ophelia,Taylor Swift,8,-1,1,1382367,IT,Italy,Q4,2025
9,spotify:track:6iOndD4OFo7GkaDypWQIou,"W Sound, Beéle, Ovy On The Drums",La Plena - W Sound 05,WEA Latina,1,9,27,1343878,IT,Italy,Q4,2025
10,spotify:track:0pxwzHAlnK86CIfDbbJLr4,"Baby Gang, El Alfa, Omega, Roberto Ferrante",Kriminal - Prod. by Roberto Ferrante,Planet Records [Powered by Planet Distribution],1,8,12,1301926,IT,Italy,Q4,2025
11,spotify:track:0P4wjuZdQvFkMYqDYiM9EF,"Olly, Juli",Il brivido della vita,Epic,7,7,2,1297242,IT,Italy,Q4,2025
12,spotify:track:5nFyfjGy6AMZqkW0OMUWJJ,"Olly, Angelina Mango, Juli",Per due come noi,Epic,1,17,57,1288627,IT,Italy,Q4,2025
13,spotify:track:4Cd1cCCqG3nlf07i5A0IPH,"Elodie, Sfera Ebbasta, Rvssian",Yakuza,Universal Music Italia srL.,2,16,15,1248310,IT,Italy,Q4,2025
14,spotify:track:4vamBYGnZNodN7lp2Ma6iL,Rondodasosa,DUOMO,Warner Music,14,22,2,1242579,IT,Italy,Q4,2025
15,spotify:track:3QLMlVX2QydtebrLV5vK2G,"Olly, Juli",Buon trasloco,Epic,6,6,2,1225395,IT,Italy,Q4,2025
16,spotify:track:2bT6QX29M7GLSuTDSirwaS,ANNA,DÉSOLÉE,Universal Music Italia srL.,1,13,17,1192269,IT,Italy,Q4,2025
17,spotify:track:0jkAr7eZsvWDLYiQCfaxak,"Sfera Ebbasta, Shiva",NEON,Universal Music Italia srL.,1,19,26,1161676,IT,Italy,Q4,2025
18,spotify:track:6zjlQ39iHKMaPcY9Fz4d9e,"Samurai Jay, Vito Salamanca",Halo,Universal Music Italia srL.,3,18,13,1133027,IT,Italy,Q4,2025
19,spotify:track:4J2Kj3VyYt6OYwQg7AN6G2,"Banfy, Sheridan",Bam Bam,Columbia/B1 Recordings,2,12,10,1111222,IT,Italy,Q4,2025
20,spotify:track:5UXotYusy46OR618x3J5w1,"Olly, Juli",Depresso fortunato,Epic,10,10,20,1089368,IT,Italy,Q4,2025
21,spotify:track:5bhYjElbPmm2FyB0PxP8Wd,Luchè,Nessuna,Warner Music,2,14,21,1045379,IT,Italy,Q4,2025
22,spotify:track:1EVOcQcJeAbtmzmuYnI14C,"Olly, Juli",Occhi color mare,Epic,15,15,2,1011800,IT,Italy,Q4,2025
23,spotify:track:5jTuRKlHmp16jKeolPth0A,"Simba La Rue, FT Kings",NON CAPISCI (FREESTYLE),Warner Music,23,-1,1,1000928,IT,Italy,Q4,2025
24,spotify:track:7vc09IDmFH0MfyPYHPEWRM,Achille Lauro,AMOR,Warner Music,6,23,25,998520,IT,Italy,Q4,2025
25,spotify:track:27teXnNekA5jBFLCcsCFoq,Artie 5ive,7ELEVEN,Warner Music,10,21,12,949089,IT,Italy,Q4,2025
26,spotify:track:2DkiFEQ1ihXcYKaIRsfGFp,Marracash,LEI,Universal Music Italia srL.,1,27,43,947512,IT,Italy,Q4,2025
27,spotify:track:7oJtUqvumujVKarcXa1SPj,"Alfa, Manu Chao",A me mi piace,Radio Bemba,2,26,22,912360,IT,Italy,Q4,2025
28,spotify:track:7EOKcZX9TRkIs0nwWbCCbD,Eddie Brock,Non è mica te,SANGITA RECORDS,28,36,4,908001,IT,Italy,Q4,2025
29,spotify:track:5wpNF7XLTW4gLyU0NjVOL8,"Pinguini Tattici Nucleari, Max Pezzali",Bottiglie Vuote (feat. Max Pezzali),Epic,6,33,26,864562,IT,Italy,Q4,2025
30,spotify:track:2RkZ5LkEzeHGRsmDqKwmaJ,Alex Warren,Ordinary,Atlantic Records,12,35,29,860228,IT,Italy,Q4,2025
31,spotify:track:1CPZ5BxNNd0n0nF4Orb9JS,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",Golden,K-Pop Demon Hunters,30,37,14,858112,IT,Italy,Q4,2025
32,spotify:track:4X4R6qsIicxIQIFbnDcJLO,"Olly, Juli",Scarabocchi,Epic,4,29,50,849414,IT,Italy,Q4,2025
33,spotify:track:6poK4dgWF5wQmmB7i92mhh,IvanBi,G&V,Warner Music,33,61,3,838600,IT,Italy,Q4,2025
34,spotify:track:4d2d57V0NYORXRGylmLY7R,Ernia,IL GIOCO DEL SILENZIO,Universal Music Italia srL.,4,20,3,835848,IT,Italy,Q4,2025
35,spotify:track:3l109GEhkVYrTvDoKuNGlu,Ernia,BERLINO,Universal Music Italia srL.,19,24,3,822491,IT,Italy,Q4,2025
36,spotify:track:23iWOv9jw8F5zEe550CZa0,"Fabri Fibra, Tredici Pietro",Che Gusto C'è (feat. Tredici Pietro),Epic,6,39,20,816118,IT,Italy,Q4,2025
37,spotify:track:7i0zYckMTyvLyKAFxfOKIS,Artie 5ive,SOGNO AMERICANO,Warner Music,1,42,28,815750,IT,Italy,Q4,2025
38,spotify:track:4haEJXWUw7uyrHBBvJGool,Le-one,YAMAL,Epic,9,34,12,814931,IT,Italy,Q4,2025
39,spotify:track:3mrlxIf9tSeQmcmkRPtiRY,"Irama, Elodie",Ex (feat. Elodie),Warner Music,21,51,6,811064,IT,Italy,Q4,2025
40,spotify:track:4yoixiIoVeayqPFfAxIYo1,"Young Hash, Mothz, Ksub",Scama,Columbia,40,-1,1,803987,IT,Italy,Q4,2025
41,spotify:track:1A2vZKJZovt4828jwLgiB3,Taylor Swift,Elizabeth Taylor,Taylor Swift,41,-1,1,801152,IT,Italy,Q4,2025
42,spotify:track:4DnrAI8WyUY6gkOwl8GlPN,"Alleh, Yorghaki",capaz (merengueton),CONMUER LLC,11,40,39,793022,IT,Italy,Q4,2025
43,spotify:track:1QcmAp6Ev2HuYxKujUwnw0,Alfa,il filo rosso,Artist First,2,43,51,788280,IT,Italy,Q4,2025
44,spotify:track:67osB3wmJVTFzKhWqPb1Hm,Taylor Swift,Opalite,Taylor Swift,44,-1,1,787402,IT,Italy,Q4,2025
45,spotify:track:0xEgDBXYO9gGzmxCFWKxNg,Marracash,CRUDELIA - I nervi,Universal Music Italia srL.,2,47,299,751316,IT,Italy,Q4,2025
46,spotify:track:7qjZnBKE73H4Oxkopwulqe,sombr,back to friends,Warner Records,35,48,20,740128,IT,Italy,Q4,2025
47,spotify:track:0Fqhgx5n1h6lDxl4YWF98x,"Olly, Juli",Come noi non c'è nessuno,Epic,25,25,2,729036,IT,Italy,Q4,2025
48,spotify:track:7nRFsITVaSHko2Fw2Gcy59,Gazzelle,Destri,Artist First / Maciste Dischi,2,56,263,727639,IT,Italy,Q4,2025
49,spotify:track:7LHCJnWkQgmHGUhQyZeoW5,Coez,Qualcosa di grande,Warner Music,49,75,17,727002,IT,Italy,Q4,2025
